l_a,n_a,m_a,l_b,n_b,m_b,l_c,n_c,m_c,omega_a,omega_b,omega_c,delta,kappa,refine,max_abs_n,abs_kappa,mu
4,-7,0,6,-58,0,6,-14,0,-0.0006249595622788431,0.00013266487027409726,0.00048365373118593066,-8.640960818815215e-06,0.000413452371813493,2,58,0.000413452371813493,0.02314184573778321
6,-8,0,6,-11,0,12,-120,0,-0.0007442847839762188,0.0005948792046504089,0.0001248818024364709,-2.452377688933903e-05,-0.000984523982934965,4,120,0.000984523982934965,0.005013182500487906
3,-6,0,20,-66,0,23,-112,0,-0.0005767572162567792,0.00035444754543091,0.0002472037199803762,2.4894049154506985e-05,-0.0012891690115977813,4,112,0.0012891690115977813,0.012800486742776954
3,-6,0,11,-40,0,12,-62,0,-0.0005767572162567792,0.0003273712759778242,0.0002357699371117436,-1.3616003167211434e-05,0.0007049086148940315,2,62,0.0007049086148940315,0.012205949204752082
2,-3,0,5,-14,0,7,-30,0,-0.0006883901588102036,0.0004183869581371081,0.0002841736678586646,1.4170467185569075e-05,-0.0006135678962626715,2,30,0.0006135678962626715,0.012304452441593321
3,-6,0,22,-80,0,25,-107,0,-0.0005767572162567792,0.0003239327231961677,0.0002790059710400875,2.6181477979476e-05,-0.0013530196018177775,4,107,0.0013530196018177775,0.01441715358881638
3,-6,0,10,-35,0,11,-59,0,-0.0005767572162567792,0.00033719143256736244,0.0002283327070019809,-1.123307668743584e-05,0.0005802222610141763,2,59,0.0005802222610141763,0.011794071866433697
3,-6,0,14,-50,0,17,-87,0,-0.0005767572162567792,0.00033017731657839535,0.00023668019112022643,-9.899708558157414e-06,-0.0005112531990460212,4,87,0.0005112531990460212,0.012222550836097086
4,-7,0,4,-10,0,6,-53,0,-0.0006249595622788431,0.0004681428478947547,0.00014521054651754918,-1.1606167866539188e-05,0.0005526115374946251,2,53,0.0005526115374946251,0.006913997996740401
3,-6,0,11,-60,0,12,-43,0,-0.0005767572162567792,0.00022529635486796134,0.00032970512175400625,-2.1755739634811552e-05,0.0011223096446620028,2,60,0.0011223096446620028,0.017008442103149047
6,-9,0,6,-12,0,8,-80,0,-0.0007043203605525969,0.0005645733788965729,0.0001266562241138362,-1.3090757542187832e-05,0.00055284232803151,4,80,0.00055284232803151,0.005348862022314246
6,-5,0,2,-2,0,4,-28,0,-0.000930972361666277,0.0007709839009291044,0.00018386835702348858,2.3879896286315978e-05,-0.0007625147270234725,2,28,0.0007625147270234725,0.005871144848491847
5,-7,0,6,-11,0,9,-92,0,-0.0007269291638669737,0.0005948792046504089,0.00012332186826788006,-8.728090948684729e-06,0.0003568392268034215,4,92,0.0003568392268034215,
5,0,0,3,-4,0,6,-10,0,-0.0013588886067690343,0.0007440788469309187,0.0006371917606975896,2.2382000859473995e-05,-0.0004894432484733676,2,10,0.0004894432484733676,0.013933928749908103
6,-8,0,5,-11,0,11,-51,0,-0.0007442847839762188,0.0005121697740119717,0.0002613015326503821,2.9186522686135098e-05,-0.0011648758863852559,2,51,0.0011648758863852559,0.010428918080543368
4,-7,0,19,-66,0,21,-82,0,-0.0006249595622788431,0.0003385206555158032,0.0003040038729051978,1.756496614215789e-05,0.0008348441812140954,4,82,0.0008348441812140954,0.014448950465135814
3,-6,0,24,-104,0,25,-102,0,-0.0005767572162567792,0.00027562002137626525,0.0002916429323890479,-9.494262491466037e-06,-0.0004889405512665498,4,104,0.0004889405512665498,0.015011158128535197
4,-7,0,16,-56,0,18,-78,0,-0.0006249595622788431,0.00033721742080890124,0.0002763025353396949,-1.143960613024693e-05,0.0005436151047084122,4,78,0.0005436151047084122,0.013129990335335523
3,-6,0,5,-13,0,8,-72,0,-0.0005767572162567792,0.000452501858168513,0.00014047827173190668,1.6222913643640434e-05,0.0008347279615220177,2,72,0.0008347279615220177,0.007228115042166065
2,-4,0,14,-49,0,16,-63,0,-0.0006184286779740842,0.00033701291400339964,0.00030308772034058206,2.1671956369897463e-05,0.0010392241780261481,2,63,0.0010392241780261481,0.014533809184201853
5,-8,0,5,-11,0,10,-63,0,-0.000691308365506535,0.0005121697740119717,0.00019644574414071208,1.7307152646148802e-05,0.0007423281169973654,4,63,0.0007423281169973654,0.008425833837601659
3,-6,0,23,-134,0,24,-80,0,-0.0005767572162567792,0.00020817475114215516,0.00035008349418233156,-1.8498970932292504e-05,0.0009507577904749629,2,134,0.0009507577904749629,0.01799257565676412
3,-6,0,22,-129,0,23,-78,0,-0.0005767572162567792,0.00020695552608767084,0.00034562876761164623,-2.4172922557462104e-05,0.001240593872972483,4,129,0.001240593872972483,0.017738225077477854
1,-2,0,5,-14,0,6,-37,0,-0.0006023269048774995,0.0004183869581371081,0.0002044480348769168,2.050808813652545e-05,0.0010068765599762833,2,37,0.0010068765599762833,0.010037695014543768
3,-6,0,20,-67,0,21,-99,0,-0.0005767572162567792,0.00034999589537539413,0.0002551738713116166,2.841255043023157e-05,0.001456259416539707,4,99,0.001456259416539707,0.013078028897267566
6,-9,0,6,-11,0,10,-90,0,-0.0007043203605525969,0.0005948792046504089,0.00013885012690347104,2.940897100128304e-05,0.0012342883610517,2,90,0.0012342883610517,0.005827464497178165
3,-6,0,17,-86,0,18,-66,0,-0.0005767572162567792,0.00023891301400467816,0.00032239629640141597,-1.5447905850685074e-05,-0.000791738754453438,4,86,0.000791738754453438,0.016523509710080778
6,-9,0,6,-12,0,12,-89,0,-0.0007043203605525969,0.0005645733788965729,0.00016681682356068509,2.706984190466112e-05,0.0011352878343804118,4,89,0.0011352878343804118,0.006996099683018985
3,-6,0,13,-44,0,14,-71,0,-0.0005767572162567792,0.0003483802065892062,0.00023970350471933926,1.132649505176627e-05,0.0005793214395309169,4,71,0.0005793214395309169,0.012260218513456612
3,-6,0,10,-36,0,11,-61,0,-0.0005767572162567792,0.0003308854752398862,0.0002214204963458657,-2.445124467102735e-05,0.0012496564344158711,2,61,0.0012496564344158711,0.011316378481091348
1,-2,0,13,-47,0,14,-68,0,-0.0006023269048774995,0.0003272762914624106,0.0002498448614313908,-2.5205751983698008e-05,0.001232964299820365,2,68,0.001232964299820365,0.012221407356144805
3,-6,0,18,-114,0,19,-63,0,-0.0005767572162567792,0.0001927852945424795,0.00035347803224633766,-3.04938894679621e-05,0.001557650583599191,2,114,0.001557650583599191,0.018055920846134478
2,-4,0,20,-91,0,20,-70,0,-0.0006184286779740842,0.00026388990150228207,0.00033620189659952287,-1.8336879872279184e-05,0.0008716181772192163,4,91,0.0008716181772192163,0.015980889403460145
4,-7,0,19,-63,0,21,-85,0,-0.0006249595622788431,0.00035347803224633766,0.00029357702272907963,2.2095492696574265e-05,0.001039279085240606,4,85,0.001039279085240606,0.013808576175925543
3,-6,0,18,-61,0,19,-90,0,-0.0005767572162567792,0.0003456923304195388,0.0002539297836774754,2.2864897840235037e-05,0.0011650610094353531,4,90,0.0011650610094353531,0.01293864375834543
6,-9,0,5,-10,0,11,-82,0,-0.0007043203605525969,0.0005565068345943865,0.00016622981563233654,1.8416289674126098e-05,0.0007683435027234093,2,82,0.0007683435027234093,0.006935224684642059
3,-6,0,5,-16,0,6,-44,0,-0.0005767572162567792,0.0003766696805395213,0.0001731335598397863,-2.695397587747163e-05,0.0013705103861234222,4,44,0.0013705103861234222,0.008803203764919538
3,-5,0,6,-14,0,9,-51,0,-0.0006723912615469056,0.00048365373118593066,0.0002175139377567952,2.87764073958202e-05,0.0012545149441986236,2,51,0.0012545149441986236,0.009482576521020648
3,-6,0,14,-48,0,15,-85,0,-0.0005767572162567792,0.0003441216442610632,0.00021496157513287132,-1.7673996862844718e-05,0.000898214068471737,1,85,0.000898214068471737,0.01092450451272049
3,-6,0,15,-64,0,18,-78,0,-0.0005767572162567792,0.0002816885030844868,0.0002763025353396949,-1.8766177832597528e-05,0.0009533797404976898,4,78,0.0009533797404976898,0.014037010483492783
3,-6,0,18,-63,0,19,-84,0,-0.0005767572162567792,0.0003369539036912901,0.00027104103280284537,3.123772023735623e-05,-0.001586786209944062,2,84,0.001586786209944062,0.013768073469054615
6,-6,0,6,-9,0,12,-116,0,-0.0008598801736537682,0.0007043203605525969,0.00012911008945760378,-2.644972364356749e-05,0.0009010884557086898,4,116,0.0009010884557086898,0.00439828550164376
5,-6,0,5,-10,0,10,-74,0,-0.0007520664500941439,0.0005565068345943865,0.00016796948001705873,-2.7590135482698816e-05,0.0010743961128413225,2,74,0.0010743961128413225,0.006540950097902048
4,-7,0,14,-47,0,16,-74,0,-0.0006249595622788431,0.0003497270782253723,0.00026032764192440076,-1.4904842129070082e-05,-0.0006980238068163049,4,74,0.0006980238068163049,0.012191660905289694
6,-8,0,6,-12,0,12,-95,0,-0.0007442847839762188,0.0005645733788965729,0.00015661276067190845,-2.309864440773739e-05,0.0009083043144085847,2,95,0.0009083043144085847,0.0061583171359820485
2,-4,0,6,-14,0,8,-65,0,-0.0006184286779740842,0.00048365373118593066,0.00015512427029186024,2.0349323503706697e-05,0.0009627749094134751,2,65,0.0009627749094134751,0.007339297465315107
6,-9,0,6,-12,0,12,-90,0,-0.0007043203605525969,0.0005645733788965729,0.00016486128004510668,2.5114298389082666e-05,-0.0010432053860458135,2,90,0.0010432053860458135,0.006847980342440614
3,-6,0,20,-122,0,21,-70,0,-0.0005767572162567792,0.0001995598108260791,0.00035125146284129276,-2.5945942589407334e-05,0.0013131807137572987,4,122,0.0013131807137572987,0.01777760113807104
3,-6,0,22,-81,0,25,-131,0,-0.0005767572162567792,0.0003202331764755327,0.0002303224325094913,-2.6201607271755236e-05,0.0013253494883957943,4,131,0.0013253494883957943,0.011649725820040608
4,-5,0,5,-15,0,7,-26,0,-0.0007414921408013282,0.00039150192181539815,0.00032327082260936535,-2.6719396376564735e-05,0.0010512386129284386,2,26,0.0010512386129284386,0.012718654507402954
3,-6,0,18,-73,0,19,-90,0,-0.0005767572162567792,0.000293659932990826,0.0002539297836774754,-2.9167499588477765e-05,-0.0014747946216823028,4,90,0.0014747946216823028,0.012839359259951034
2,-4,0,14,-64,0,14,-50,0,-0.0006184286779740842,0.00026453461685957083,0.00033017731657839535,-2.3716744536117994e-05,0.0011174402969361674,4,64,0.0011174402969361674,0.015556664510416736
6,-9,0,6,-13,0,10,-76,0,-0.0007043203605525969,0.0005217453138095654,0.00016410335362275995,-1.847169312027162e-05,0.0007641666255536879,2,76,0.0007641666255536879,0.006788884319175306
4,-7,0,23,-76,0,25,-104,0,-0.0006249595622788431,0.0003530163592359219,0.0002861754533343731,1.4232250291451934e-05,-0.0006632639878533231,4,104,0.0006632639878533231,0.013331707625693849
5,-8,0,6,-13,0,7,-62,0,-0.000691308365506535,0.0005217453138095654,0.00014325154937574165,-2.6311502321228015e-05,0.0011066352628464758,2,62,0.0011066352628464758,0.006025015537597429
4,-7,0,15,-55,0,17,-71,0,-0.0006249595622788431,0.00032337712537056394,0.0002867788119814527,-1.4803624926826514e-05,0.000688710490626917,4,71,0.000688710490626917,0.013341833974020589
3,-5,0,22,-72,0,23,-94,0,-0.0006723912615469056,0.0003562579488141654,0.00029120569425774786,-2.4927618474992357e-05,0.0010757119361764521,4,94,0.0010757119361764521,0.012566256221422083
3,-6,0,15,-73,0,16,-61,0,-0.0005767572162567792,0.00024848544980669287,0.0003113696353537168,-1.69021310963695e-05,0.0008500621556354416,4,73,0.0008500621556354416,0.015659772645294223
3,-6,0,11,-37,0,14,-82,0,-0.0005767572162567792,0.0003508468541686685,0.00020845087165076085,-1.7459490437349854e-05,0.0008779072405429436,4,82,0.0008779072405429436,0.010481397304943416
3,-6,0,18,-69,0,19,-94,0,-0.0005767572162567792,0.00030928521469238607,0.0002437251085893786,-2.3746892975014516e-05,0.0011939984199429861,4,94,0.0011939984199429861,0.012254265385954179
3,-5,0,12,-48,0,15,-50,0,-0.0006723912615469056,0.0003000156383606197,0.0003508988692136583,-2.1476753972627586e-05,-0.0009245287180996108,4,50,0.0009245287180996108,0.015105452227124701
3,-6,0,22,-72,0,25,-157,0,-0.0005767572162567792,0.0003562579488141654,0.00019327243024321408,-2.7226837199399744e-05,0.0013658451943097368,4,157,0.0013658451943097368,0.009694789865234468
3,-6,0,19,-115,0,22,-74,0,-0.0005767572162567792,0.0002014181682417967,0.00034835337189130256,-2.6985676123679925e-05,0.0013533792310691174,4,115,0.0013533792310691174,0.01747053325414243
3,-6,0,11,-37,0,12,-71,0,-0.0005767572162567792,0.0003508468541686685,0.0002075980046992856,-1.831235738882506e-05,0.0009182511384283914,4,71,0.0009182511384283914,0.010409750132354005
5,-8,0,2,-5,0,7,-45,0,-0.000691308365506535,0.0005139207856115777,0.00019543238947494066,1.8044809579983285e-05,-0.0007549018349795504,2,45,0.0007549018349795504,0.008175883966590199
6,-6,0,6,-8,0,12,-118,0,-0.0008598801736537682,0.0007442847839762188,0.00012681059996479837,1.1215210287248952e-05,-0.0003771742839470239,4,118,0.0003771742839470239,0.0042634772953063895
1,-2,0,19,-70,0,20,-96,0,-0.0006023269048774995,0.0003209529756151356,0.0002507889789892556,-3.058495027310831e-05,0.0014679758640229756,4,96,0.0014679758640229756,0.012036622688236073
2,-4,0,10,-34,0,12,-57,0,-0.0006184286779740842,0.00034665436540332615,0.0002556641236449154,-1.6110188925842696e-05,0.000752720986583597,2,57,0.000752720986583597,0.011945467974900651
1,-2,0,19,-67,0,20,-81,0,-0.0006023269048774995,0.00033444945390814356,0.0002935665325255499,2.5689081556193945e-05,0.0012323348072380504,2,81,0.0012323348072380504,0.014082708313942956
3,-6,0,15,-50,0,18,-111,0,-0.0005767572162567792,0.0003508988692136583,0.00019799073635522928,-2.7867610687891636e-05,-0.0013960055933131333,1,111,0.0013960055933131333,0.009917682068306689
3,-6,0,12,-43,0,13,-68,0,-0.0005767572162567792,0.00032970512175400625,0.00023334201487581368,-1.3710079626959217e-05,-0.0006866911788978668,4,68,0.0006866911788978668,0.011687302453794743
3,-6,0,15,-55,0,18,-98,0,-0.0005767572162567792,0.00032337712537056394,0.00022271123146947152,-3.066885941674369e-05,-0.001535908817246957,4,98,0.001535908817246957,0.011153137649486566
1,-2,0,14,-61,0,15,-51,0,-0.0006023269048774995,0.00027607216804314964,0.0003458633593986512,1.9608622564301387e-05,-0.0009399885823344738,4,61,0.0009399885823344738,0.016579828964459958
6,-9,0,6,-12,0,10,-82,0,-0.0007043203605525969,0.0005645733788965729,0.00015200528287949772,1.2258301223473699e-05,0.000502156221345169,2,82,0.000502156221345169,0.006226778639777975
4,-7,0,5,-13,0,7,-61,0,-0.0006249595622788431,0.000452501858168513,0.00014587559709580093,-2.658210701452922e-05,0.0012263489021322696,2,61,0.0012263489021322696,0.006729879349849284
3,-6,0,13,-45,0,14,-81,0,-0.0005767572162567792,0.00034073734055621997,0.0002110657320253458,-2.495414367521343e-05,0.0012472469825800334,2,81,0.0012472469825800334,0.010549373305955529
1,-2,0,16,-62,0,17,-74,0,-0.0006023269048774995,0.00030667153347990907,0.00027534582696431953,-2.0309544433270857e-05,-0.0009718388821295251,4,74,0.0009718388821295251,0.013175662555657846
3,-6,0,20,-120,0,21,-71,0,-0.0005767572162567792,0.00020291776139487949,0.0003468580194240632,-2.6981435437836536e-05,0.0013477735265826946,2,120,0.0013477735265826946,0.017326209415280562
3,-6,0,14,-83,0,15,-50,0,-0.0005767572162567792,0.0002063807023800793,0.0003508988692136583,-1.9477644663041648e-05,-0.0009725738706401387,4,83,0.0009725738706401387,0.017521372658698908
3,-6,0,15,-53,0,16,-89,0,-0.0005767572162567792,0.00033383072089962284,0.00021852943544573228,-2.4397059911424133e-05,0.001218124958340427,2,89,0.001218124958340427,0.010910860102980575
1,-2,0,17,-66,0,18,-66,0,-0.0006023269048774995,0.00030609592749971477,0.00032239629640141597,2.6165319023631274e-05,0.0012502398319140617,2,66,0.0012502398319140617,0.015404844869048587
5,-6,0,6,-12,0,7,-51,0,-0.0007520664500941439,0.0005645733788965729,0.00017277520473836524,-1.4717866459205736e-05,-0.0005629376185429451,2,51,0.0005629376185429451,0.006608407679176084
6,-9,0,4,-9,0,8,-67,0,-0.0007043203605525969,0.0005242113226922415,0.00015039312634631633,-2.971591151403909e-05,0.0012135783456249237,2,67,0.0012135783456249237,0.006141956445265297
1,-2,0,22,-96,0,23,-88,0,-0.0006023269048774995,0.0002738901743755599,0.0003090448602266104,-1.9391870275329236e-05,-0.0009259969722014233,4,96,0.0009259969722014233,0.014757266353407808
3,-6,0,6,-18,0,7,-55,0,-0.0005767572162567792,0.0003917794940629667,0.00016083419036462692,-2.4143531829185633e-05,0.0012027593497377078,2,55,0.0012027593497377078,0.008012283644285233
3,-6,0,24,-130,0,25,-89,0,-0.0005767572162567792,0.00022317568544129665,0.00033006337927496746,-2.3518151540515096e-05,0.001171473539336838,4,130,0.001171473539336838,0.016440843973194053
1,-2,0,13,-44,0,14,-68,0,-0.0006023269048774995,0.0003483802065892062,0.0002498448614313908,-4.101836856902521e-06,0.00019552054334075696,4,68,0.00019552054334075696,0.0119092039929284
1,-2,0,17,-63,0,18,-84,0,-0.0006023269048774995,0.00032015026525501343,0.00025787894924950074,-2.429769037298529e-05,-0.0011580235349031417,4,84,0.0011580235349031417,0.012290418200095299
1,-2,0,12,-41,0,13,-66,0,-0.0006023269048774995,0.0003452042440725866,0.00023930726959486696,-1.781539121004593e-05,0.0008481696626597386,2,66,0.0008481696626597386,0.01139313413069836
1,-2,0,22,-75,0,23,-95,0,-0.0006023269048774995,0.0003440207834558639,0.0002883855655411939,3.0079444119558317e-05,0.0014310134386469415,2,95,0.0014310134386469415,0.013719420478939705
4,-7,0,5,-11,0,9,-90,0,-0.0006249595622788431,0.0005121697740119717,0.00012576089397313046,1.2971105706259143e-05,-0.0005938876111996799,2,90,0.0005938876111996799,0.005757791735915886
5,-7,0,4,-7,0,9,-88,0,-0.0007269291638669737,0.0006249595622788431,0.00012879400515107412,2.6824403562943533e-05,-0.0010552432069468153,4,88,0.0010552432069468153,0.005066592472602727
3,-6,0,19,-67,0,20,-88,0,-0.0005767572162567792,0.00033444945390814356,0.0002720319947380395,2.9724232389403797e-05,-0.0014731460840686128,2,88,0.0014731460840686128,0.013481941245962643
1,-2,0,3,-9,0,4,-34,0,-0.0006023269048774995,0.00041802181163868305,0.0001537942114298495,-3.051088180896697e-05,0.0014465263893849703,2,34,0.0014465263893849703,0.007291411200738499
1,-2,0,11,-46,0,12,-48,0,-0.0006023269048774995,0.0002872167828318891,0.0003000156383606197,-1.5094483684990607e-05,0.00071539525988355,4,48,0.00071539525988355,0.014219086234416605
3,-6,0,13,-47,0,14,-74,0,-0.0005767572162567792,0.0003272762914624106,0.00022996075881369688,-1.9520165980671674e-05,-0.0009660534941271809,4,74,0.0009660534941271809,0.011380758347246236
6,-8,0,1,-10,0,5,-10,0,-0.0007442847839762188,0.00015689169501995108,0.0005565068345943865,-3.088625436188132e-05,0.0011841126275669682,2,10,0.0011841126275669682,0.02133527628341386
3,-6,0,10,-36,0,11,-57,0,-0.0005767572162567792,0.0003308854752398862,0.00023614018055691374,-9.731560459979227e-06,0.00048143814221294367,2,57,0.00048143814221294367,0.011682286824191753
5,-8,0,6,-13,0,9,-78,0,-0.000691308365506535,0.0005217453138095654,0.00014459897206269177,-2.4964079634277945e-05,0.0010299515948740485,2,78,0.0010299515948740485,0.0059657639163711645
5,-6,0,3,-6,0,8,-64,0,-0.0007520664500941439,0.0005767572162567792,0.00015766167005927062,-1.764756377809417e-05,0.0006689968423210086,4,64,0.0006689968423210086,0.005976754182528887
3,-6,0,17,-56,0,20,-101,0,-0.0005767572162567792,0.00035561561889619286,0.00023892020575634962,1.7778608395763217e-05,0.0008785108370673218,4,101,0.0008785108370673218,0.011803892946309432
3,-6,0,4,-15,0,7,-39,0,-0.0005767572162567792,0.00032456321147187586,0.00022198096905894134,-3.0213035725961974e-05,-0.0014917351340427176,2,39,0.0014917351340427176,0.010960064179857622
1,-2,0,6,-16,0,7,-58,0,-0.0006023269048774995,0.0004397944387268562,0.00015283027108215806,-9.702195068485233e-06,-0.00045828765339953834,4,58,0.00045828765339953834,0.007219007422833787
1,-2,0,16,-53,0,17,-91,0,-0.0006023269048774995,0.0003532340355539198,0.00022676168821261262,-2.2331181110967044e-05,-0.0010540914973609734,4,91,0.0010540914973609734,0.010703598292256762
3,-6,0,22,-130,0,23,-79,0,-0.0005767572162567792,0.00020549275538860176,0.00034141166159681836,-2.9852799271359084e-05,0.0014715956794150622,2,130,0.0014715956794150622,0.016829901235686597
3,-6,0,22,-126,0,23,-77,0,-0.0005767572162567792,0.00021176769471722526,0.0003490736655849686,-1.591585595458534e-05,-0.0007845675216881368,4,126,0.0007845675216881368,0.017207474586724364
3,-6,0,20,-84,0,21,-95,0,-0.0005767572162567792,0.0002840820767752752,0.000265196446443326,-2.7478693038178004e-05,0.0013543948045102337,4,95,0.0013543948045102337,0.013070858634851261
3,-6,0,20,-72,0,23,-100,0,-0.0005767572162567792,0.0003274529413018689,0.00027478111469636876,2.5476839741458415e-05,0.0012552253267072383,4,100,0.0012552253267072383,0.013537033114640894
4,-7,0,5,-15,0,7,-43,0,-0.0006249595622788431,0.00039150192181539815,0.00020269963776192138,-3.0758002701523554e-05,0.0013982354639357508,2,43,0.0013982354639357508,0.009214571725081392
3,-6,0,18,-112,0,19,-63,0,-0.0005767572162567792,0.0001963211728310417,0.00035347803224633766,-2.695801117939985e-05,0.0013277895339231475,4,112,0.0013277895339231475,0.01741020207621185
6,-9,0,6,-14,0,10,-51,0,-0.0007043203605525969,0.00048365373118593066,0.000239530243307651,1.886361394098468e-05,-0.0007607735235636378,2,51,0.0007607735235636378,0.00966030513938783
4,-7,0,6,-15,0,10,-82,0,-0.0006249595622788431,0.0004559434587760511,0.00015200528287949772,-1.701082062329428e-05,0.000772557204213068,4,82,0.000772557204213068,0.006903384821004847
3,-6,0,17,-63,0,18,-88,0,-0.0005767572162567792,0.00032015026525501343,0.0002468102116304043,-9.796739371361511e-06,0.000482049955851077,4,88,0.000482049955851077,0.01214361162926975
3,-6,0,17,-59,0,20,-113,0,-0.0005767572162567792,0.0003396543242444996,0.00021482602412963987,-2.227686788263978e-05,0.0010959649405257595,4,113,0.0010959649405257595,0.010567727216542788
4,-7,0,23,-77,0,25,-123,0,-0.0006249595622788431,0.0003490736655849686,0.000244638055496623,-3.1247841197251484e-05,0.0014159522799736804,4,123,0.0014159522799736804,0.011085019657217483
1,-2,0,17,-67,0,18,-77,0,-0.0006023269048774995,0.0003026163004465906,0.00027943228849980817,-2.027831593110071e-05,0.0009524951320239456,4,77,0.0009524951320239456,0.013125234784956818
3,-6,0,16,-72,0,17,-70,0,-0.0005767572162567792,0.00026759718670960145,0.00028995675223616313,-1.9203277311014618e-05,0.000941774775542037,4,72,0.000941774775542037,0.014220172603252512
3,-6,0,14,-50,0,15,-67,0,-0.0005767572162567792,0.00033017731657839535,0.0002698953110158968,2.3315411337512977e-05,-0.0011433102130706892,2,67,0.0011433102130706892,0.013234767484711689
3,-6,0,12,-40,0,13,-66,0,-0.0005767572162567792,0.00035361363324259716,0.00023930726959486696,1.616368658068491e-05,0.0007924612654754893,4,66,0.0007924612654754893,0.01173257802120599
1,-2,0,16,-64,0,17,-64,0,-0.0006023269048774995,0.0002986185859253748,0.0003153139868065405,1.1605667854415794e-05,0.0005447053361157097,4,64,0.0005447053361157097,0.014799077501487862
3,-6,0,19,-70,0,20,-102,0,-0.0005767572162567792,0.0003209529756151356,0.00023678956760281766,-1.9014673038825983e-05,0.0009310922426713342,4,102,0.0009310922426713342,0.011593597915804197
4,-7,0,21,-72,0,25,-108,0,-0.0006249595622788431,0.0003419502782179834,0.0002763628086513872,-6.64647540947244e-06,0.0003002519078719387,8,108,0.0003002519078719387,0.012464570537272518
1,-2,0,3,-7,0,4,-43,0,-0.0006023269048774995,0.0004995855633416565,0.00012247863144825867,1.973728991241572e-05,0.0009251007097384362,2,43,0.0009251007097384362,
6,-8,0,6,-11,0,12,-83,0,-0.0007442847839762188,0.0005948792046504089,0.00017850743131680788,2.9101851990997953e-05,0.0011032530900730495,4,83,0.0011032530900730495,0.006767220080134406
3,-6,0,19,-66,0,22,-101,0,-0.0005767572162567792,0.0003385206555158032,0.0002611161365335782,2.2879575792602138e-05,0.0011189128670868128,4,101,0.0011189128670868128,0.01276844574150877
3,-6,0,19,-72,0,22,-90,0,-0.0005767572162567792,0.00031276518242658746,0.0002910073923064782,2.701535847628644e-05,0.0013207370443096742,4,90,0.0013207370443096742,0.014226782119131753
1,-2,0,19,-66,0,20,-100,0,-0.0006023269048774995,0.0003385206555158032,0.00024139192540089747,-2.241432396079884e-05,0.0010490282868214336,4,100,0.0010490282868214336,0.011296295638956861
4,-6,0,22,-83,0,22,-72,0,-0.0006942840171407677,0.0003136446493777244,0.0003562579488141654,-2.4381418948877945e-05,0.0009897667699867697,2,83,0.0009897667699867697,0.01446233372074765
6,-8,0,5,-12,0,11,-58,0,-0.0007442847839762188,0.0004879847230735642,0.0002317539890054123,-2.4546071897242356e-05,0.000929022665914345,2,58,0.000929022665914345,0.008771452576170515
1,-2,0,18,-68,0,19,-82,0,-0.0006023269048774995,0.00031396804471389716,0.0002771904903855222,-1.1168369778080103e-05,-0.0005218921089231769,4,82,0.0005218921089231769,0.01295289571448598
6,-7,0,5,-9,0,11,-95,0,-0.000793038386068713,0.0006198263277557392,0.000144242728108937,-2.8969330204036748e-05,0.00102806650989047,4,95,0.00102806650989047,0.005118829627551408
1,-2,0,18,-60,0,19,-82,0,-0.0006023269048774995,0.0003515578792754679,0.0002771904903855222,2.6421464783490663e-05,-0.0012341239310176405,4,82,0.0012341239310176405,0.012947316970666839
6,-7,0,6,-11,0,10,-71,0,-0.000793038386068713,0.0005948792046504089,0.00017504253900432442,-2.311664241397965e-05,0.0008162329793368328,2,71,0.0008162329793368328,0.006180632595554201
6,-7,0,2,-3,0,4,-41,0,-0.000793038386068713,0.0006883901588102036,0.00012898902298240483,2.4340795723895494e-05,-0.0008592776058875425,2,41,0.0008592776058875425,0.0045535643165903325
3,-6,0,14,-48,0,15,-70,0,-0.0005767572162567792,0.0003441216442610632,0.00025839423226510055,2.5758660269384597e-05,0.001249954979096245,4,70,0.001249954979096245,0.012538739261017156
5,-7,0,6,-12,0,11,-99,0,-0.0007269291638669737,0.0005645733788965729,0.00013859610457194797,-2.375968039845279e-05,-0.000913814375223496,4,99,0.000913814375223496,0.005330315862486456
1,-2,0,20,-67,0,21,-92,0,-0.0006023269048774995,0.00034999589537539413,0.00027297944770947194,2.0648438207366616e-05,-0.000958428479424007,4,92,0.000958428479424007,0.01267033905677197
1,-2,0,17,-71,0,18,-61,0,-0.0006023269048774995,0.0002867788119814527,0.0003456923304195388,3.0144237523492047e-05,-0.0013989551955113613,2,71,0.0013989551955113613,0.016043135110765043
6,-9,0,6,-17,0,10,-39,0,-0.0007043203605525969,0.0004159746929139097,0.0003059063847802933,1.7560717141606097e-05,-0.0006968104216077396,2,39,0.0006968104216077396,0.012138385649015348
3,-6,0,12,-41,0,13,-60,0,-0.0005767572162567792,0.0003452042440725866,0.0002626220861066582,3.1069113922465533e-05,-0.0015042583828406898,2,60,0.0015042583828406898,0.012715247397581035
6,-9,0,6,-11,0,8,-77,0,-0.0007043203605525969,0.0005948792046504089,0.00013139473054114652,2.19535746389585e-05,0.0008695168459453726,2,77,0.0008695168459453726,0.005204155411190526
3,-6,0,18,-63,0,19,-103,0,-0.0005767572162567792,0.0003369539036912901,0.00022382149418488344,-1.598181838060567e-05,0.0007727827463684889,4,103,0.0007727827463684889,0.010820699767772404
5,-8,0,6,-13,0,11,-85,0,-0.000691308365506535,0.0005217453138095654,0.00016072258695566712,-8.840464741302601e-06,0.0003565433295778488,2,85,0.0003565433295778488,0.006481833810827713
