l_a,n_a,m_a,l_b,n_b,m_b,l_c,n_c,m_c,omega_a,omega_b,omega_c,gamma_a,gamma_b,gamma_c,delta,kappa,mu_a,mu_b,mu_c,mu_max,E_th_over_E_star,E_eq_over_E_star,E_th_ceiling_over_E_star,detuning_dominated,refine
3,1,0,6,-4,0,7,-37,0,-0.0011691878228487144,0.0009321204830182334,0.0002225955783876785,-5.130374198263038e-09,7.118077918956356e-11,2.139917005673609e-10,-1.4471761442802532e-05,0.23917261059002792,19.322988939116538,15.4050141156859,3.6788034264782596,19.322988939116538,0.0008262581750340777,2.8622483718915607e-06,0.0011028370157082092,True,2
4,5,0,2,4,0,4,-13,0,-0.0019351014156810539,0.0016007680175258506,0.00035996926999842685,-6.592207379659595e-07,-5.386696293253239e-07,2.939872726250956e-12,2.563587184322368e-05,0.256058174835965,19.321940626961513,15.985384949418691,3.595472579848902,19.321940626961513,0.0,0.0,0.001087189085638596,True,1
3,4,0,2,3,0,3,-12,0,-0.0016697023644453982,0.001398386150657986,0.0002967465751723079,-6.958693014573762e-07,-1.6631079348497364e-07,2.508292599334615e-12,2.5430361384895647e-05,0.2943108081833528,19.31657872499972,16.18346475937593,3.434309211841425,19.31657872499972,0.0,0.0,0.0011245009560541066,True,1
2,4,0,3,-35,0,5,2,0,-0.0016007680175258506,0.00011008915823284489,0.0015071822094388772,-5.386696293253239e-07,1.221048907628141e-10,-4.134062667988707e-10,1.650335014587146e-05,0.19923274046714845,19.314602483800673,1.3290249855928686,18.19509609997255,19.314602483800673,0.0,0.0,0.002584595106640462,True,1
1,4,0,5,-21,0,6,-3,0,-0.0012960421937048758,0.000277896465055483,0.001012448037902089,-7.207688798634074e-08,1.2458043540481416e-11,6.783803201601887e-12,-5.6976907473037935e-06,0.08487845517161802,19.30558592641402,4.139821499204455,15.082430621435451,19.30558592641402,0.0009139377985899564,6.518076535540232e-11,0.001000983838233165,True,2
4,3,0,3,-5,0,5,-3,0,-0.00150612480128053,0.0005990072542816217,0.0008972818064209853,-3.564391453457959e-07,1.2377907488960181e-10,2.2754450231192823e-10,-9.83574057792291e-06,0.1260672748865718,19.291734308780452,7.677633583391966,11.500696995244615,19.291734308780452,0.0006460817200284208,6.297332953475487e-10,0.0007078291995715587,True,1
6,-1,0,4,-44,0,6,-3,0,-0.0011309737734404898,0.00011424721523246285,0.001012448037902089,-2.789064511109307e-09,6.222381671289415e-10,6.783803201601887e-12,-4.278520305938012e-06,0.07284152242886699,19.254748859420232,1.9450511877280532,17.236860219749808,19.254748859420232,7.955162884080955e-05,6.7461531794923485e-06,0.0018641927638861483,True,1
4,0,0,2,-19,0,4,-1,0,-0.0012082903080278123,0.0001390840054335191,0.0010553705459852385,-2.2660016458665974e-09,6.713525843136737e-12,5.565058053936869e-10,-1.3835756609054724e-05,0.22042835496581012,19.250225981374896,2.2158570279921537,16.813940842994324,19.250225981374896,7.903037045848562e-05,8.646311284862978e-06,0.0016775240939906817,True,1
4,0,0,2,-16,0,2,1,0,-0.0012082903080278123,0.000164141180292411,0.0010519899754354604,-2.2660016458665974e-09,4.229516455251834e-12,3.097851555004192e-10,7.84084770005908e-06,0.1246799917192003,19.213435214023825,2.6100648529980233,16.728051142048894,19.213435214023825,7.608425704781372e-05,1.968978077976984e-06,0.0014314736922693015,True,1
4,2,0,3,-1,0,5,-17,0,-0.0013269608486436745,0.0009939560760100293,0.00033877405356689497,-6.489603657476092e-09,1.946736582362881e-09,6.404501396868845e-12,5.769280933249623e-06,0.08351560762449074,19.208957362146705,14.388420649758515,4.904063653405281,19.208957362146705,1.1579667604664678e-05,2.146490042277556e-06,0.0008857491984367838,True,2
5,4,0,3,-7,0,4,1,0,-0.0017666927178038535,0.0004992900491794334,0.0012825574052606177,-8.613210822539651e-07,4.735949914422522e-12,-6.331394448016904e-08,1.5154736636197649e-05,0.16502411078899856,19.207008200284115,5.436907177576685,13.965999760965994,19.207008200284115,0.0,0.0,0.0008230993873797156,True,1
6,-2,0,3,-25,0,3,-1,0,-0.0011210385021110606,0.0001513295028059405,0.0009939560760100293,-5.316983021097293e-09,2.1942212798244185e-11,1.946736582362881e-09,2.424707670490916e-05,0.41531704496538635,19.201753368520837,2.5920535776873184,17.02501724258598,19.201753368520837,6.243762301532412e-05,2.1584712661770666e-05,0.0014162779098363754,True,1
3,4,0,5,2,0,8,-51,0,-0.0016697023644453982,0.0015071822094388772,0.0001859197561386515,-6.958693014573762e-07,-4.134062667988707e-10,1.0599403797512658e-09,2.339960113213052e-05,0.2690438808113023,19.18941657416317,17.329276185699833,2.137667748149432,19.18941657416317,0.0,0.0,0.0016871721136086728,True,1
4,2,0,2,-13,0,6,-1,0,-0.0013269608486436745,0.00020158420456533577,0.0011309737734404898,-6.489603657476092e-09,2.656290305151003e-12,-2.789064511109307e-09,5.597129362150963e-06,-0.0809268531490809,19.18603030285938,2.91463253115917,16.35233549082808,19.18603030285938,0.0,0.0,0.001311343194818375,True,2
4,0,0,3,-8,0,3,-3,0,-0.0012082903080278123,0.0004313677174513799,0.000774811051133297,-2.2660016458665974e-09,1.8212838385476217e-12,1.4874862232980108e-09,-2.1115394431355135e-06,0.03352781940163609,19.185678030547546,6.849419258265914,12.302738947840481,19.185678030547546,3.62365119088146e-06,1.3323395829356222e-05,0.0007416932903988204,True,2
4,3,0,6,-17,0,6,-1,0,-0.00150612480128053,0.00039279278065931404,0.0011309737734404898,-3.564391453457959e-07,6.889947957221894e-12,-2.789064511109307e-09,1.7641752819273814e-05,0.22476164394340345,19.1846023980508,5.004307225846022,14.408971943021843,19.1846023980508,0.0,0.0,0.000866768364655497,True,1
4,1,0,3,-17,0,3,0,0,-0.0012825574052606177,0.00022062201701875383,0.0010392276866836483,-6.331394448016904e-08,5.359410002762844e-12,7.466668761449863e-10,-2.2707701558215667e-05,0.33951406741064266,19.1760750259511,3.2986288007327897,15.538006688013809,19.1760750259511,3.4513506433464656e-05,4.9869878512343045e-09,0.001219414251893666,True,1
4,0,0,5,-2,0,7,-64,0,-0.0012082903080278123,0.0010518133842167875,0.0001322223153888302,-2.2660016458665974e-09,9.569311754069791e-11,3.7906077379388296e-09,-2.42546084221946e-05,0.38459952754426213,19.15957048189256,16.678353391233895,2.0966176209956378,19.15957048189256,0.00017170554614312034,0.0009877947420289523,0.001787341786210463,True,1
0,4,0,5,-14,0,5,-4,0,-0.0012318460189154454,0.0003994601852546383,0.0008558216031024513,-4.064350775668056e-08,3.977664727959377e-12,3.660987619368396e-09,2.3435769441644333e-05,0.36365313638423497,19.114541802553035,6.198428841442058,13.279794680145185,19.114541802553035,3.2927119344485054e-06,3.234409175383712e-08,0.0007592888664213938,True,1
3,1,0,2,-17,0,3,-1,0,-0.0011691878228487144,0.0001574463929714064,0.0009939560760100293,-5.130374198263038e-09,4.983869411511085e-12,1.946736582362881e-09,-1.7785353867278775e-05,0.2906918037869725,19.10972958905256,2.57337449196402,16.24566399103843,19.10972958905256,1.5231342054324896e-05,5.742314322670676e-06,0.0014949943676471308,True,1
5,3,0,3,-16,0,4,2,0,-0.001548847611724769,0.0002306477657845681,0.0013269608486436745,-4.5178955630907436e-07,4.362854987137948e-12,-6.489603657476092e-09,8.761002703473655e-06,0.10816299426785835,19.096636769608793,2.8475682308094727,16.382601871846237,19.096636769608793,0.0,0.0,0.0013397472736810122,True,1
4,2,0,4,-38,0,4,0,0,-0.0013269608486436745,0.00013105927122018031,0.0012082903080278123,-6.489603657476092e-09,2.221087703391061e-10,-2.2660016458665974e-09,1.2388730604318042e-05,0.17816793983573326,19.083621701011356,1.8848226740664358,17.376969294065024,19.083621701011356,0.0,0.0,0.0019082509123382818,True,2
1,3,0,6,-3,0,7,-52,0,-0.0011616347408751621,0.001012448037902089,0.0001621460604595348,-5.537892723467824e-09,6.783803201601887e-12,1.4007892802671741e-09,1.2959357486461544e-05,0.2128512525284363,19.079293650059554,16.628975102547987,2.663171526505064,19.079293650059554,2.7075689976063186e-05,3.144518495724366e-06,0.001411287168274224,True,2
2,4,0,1,4,0,3,-13,0,-0.0016007680175258506,0.0012960421937048758,0.00028250434442774885,-5.386696293253239e-07,-7.207688798634074e-08,2.766109425966047e-12,-2.2221479393226074e-05,0.26474568917215824,19.065875994031526,15.440906195545915,3.365743838929637,19.065875994031526,0.0,0.0,0.001202607446674761,True,1
0,5,0,4,-9,0,4,-2,0,-0.0014376844518621038,0.0004890278299458625,0.0009543833025544501,-2.220959354533618e-07,2.223128639559674e-12,4.0988668158143767e-10,5.72668063820894e-06,0.07599686642077612,19.064698097907726,6.4897250285740435,12.665302075470583,19.064698097907726,1.631926730037408e-05,5.648184253758285e-11,0.0007603931007987768,True,1
3,5,0,4,3,0,5,-14,0,-0.0018791792959005039,0.00150612480128053,0.0003994601852546383,-7.901099996386607e-07,-3.564391453457959e-07,3.977664727959377e-12,2.6405690634664436e-05,0.2679901228819506,19.06317109820153,15.284197958787725,4.054102792233083,19.06317109820153,0.0,0.0,0.0010085630290840534,True,1
4,1,0,4,-2,0,6,-20,0,-0.0012825574052606177,0.0009543833025544501,0.00034228866088957104,-6.331394448016904e-08,4.0988668158143767e-10,1.0947593841620097e-11,1.4114558183403328e-05,0.20970004486743557,19.054768565071395,14.179276367101565,5.085383942838278,19.054768565071395,8.784609670927495e-05,3.9332101933423835e-09,0.0008667666688390421,True,1
5,-1,0,3,-35,0,4,-2,0,-0.0010910354688303623,0.00011008915823284489,0.0009543833025544501,-2.8687145965298242e-09,1.221048907628141e-10,4.0988668158143767e-10,-2.656300804306736e-05,0.4637664393087309,19.048506508295205,1.9220585574052653,16.662681620661047,19.048506508295205,0.0013804346744015767,7.155020657824528e-05,0.0019514997786373176,True,1
0,4,0,3,-9,0,3,-2,0,-0.0012318460189154454,0.00038585261633317536,0.0008454847329711568,-4.064350775668056e-08,1.5716346089965646e-12,1.7312261554132232e-09,-5.08669611113061e-07,-0.007890054453406242,19.04665491780452,5.985020703677965,13.114370902630743,19.04665491780452,2.886283798840812e-06,5.757385606113929e-09,0.0007962773870986526,True,2
6,-1,0,4,-41,0,6,-3,0,-0.0011309737734404898,0.00012206044959027472,0.001012448037902089,-2.789064511109307e-09,3.784628033349345e-10,6.783803201601887e-12,3.5347140518739682e-06,0.05945749973296822,19.024127811241108,2.0531813891628707,17.030409832213255,19.024127811241108,0.00012368196934209585,3.1767358193483745e-06,0.001787424047831164,True,2
4,2,0,1,-19,0,3,2,0,-0.0013269608486436745,8.065993340083952e-05,0.001257209295342265,-6.489603657476092e-09,6.359184059492035e-12,-4.4337768099683875e-08,1.0908380099430024e-05,0.15632627089901477,19.01646280175212,1.1559247555164343,18.016718859032025,19.01646280175212,0.0,0.0,0.003001035712030643,True,2
6,-2,0,4,-33,0,4,-2,0,-0.0011210385021110606,0.00015089514989253302,0.0009543833025544501,-5.316983021097293e-09,7.173003544983063e-11,4.0988668158143767e-10,-1.5760049664077617e-05,0.26697616919089934,18.990457146768904,2.5561727231863722,16.167309329636193,18.990457146768904,0.0007667853583998224,7.6070837652754795e-06,0.0015123491731911219,True,1
5,-1,0,4,-19,0,5,-5,0,-0.0010910354688303623,0.000250579813166571,0.0008294513340561287,-2.8687145965298242e-09,7.110324799451841e-12,4.5020891168171303e-10,-1.1004321607662598e-05,0.19150633254231936,18.987103581569258,4.360797761058214,14.434800121061384,18.987103581569258,6.078940269514593e-05,2.186401888811402e-06,0.000992894937525518,True,1
3,1,0,6,-4,0,7,-33,0,-0.0011691878228487144,0.0009321204830182334,0.0002484238782261334,-5.130374198263038e-09,7.118077918956356e-11,9.702593707447187e-11,1.1356538395652406e-05,0.1844128191971868,18.9858205968499,15.136211415202498,4.034023937738473,18.9858205968499,0.0009994205406644201,1.1483973516295957e-06,0.0010235860565690718,True,2
3,4,0,5,2,0,6,-41,0,-0.0016697023644453982,0.0015071822094388772,0.00017543522336927852,-6.958693014573762e-07,-4.134062667988707e-10,3.8217275887518634e-10,1.2915068362757357e-05,0.14700953730910557,18.978346726386714,17.1559416422096,1.9969426625968911,18.978346726386714,0.0,0.0,0.001824315135688108,True,1
2,2,0,4,-18,0,6,-4,0,-0.00120515078399613,0.0002634415607872964,0.0009321204830182334,-2.5535226476112524e-08,7.162044507441582e-12,7.118077918956356e-11,-9.588740190600263e-06,0.150892697014642,18.964723590277476,4.145634027283238,14.668264112444563,18.964723590277476,0.0003414850058284815,3.2341686735072573e-09,0.0010278040764909587,True,1
4,0,0,1,2,0,3,-28,0,-0.0012082903080278123,0.0010450091125652884,0.0001363682131276263,-2.2660016458665974e-09,8.510955157589538e-10,3.994580943229185e-11,-2.69129823348977e-05,0.4219820891805188,18.945387039090452,16.38521969899522,2.1381853098728807,18.945387039090452,0.000305559811731542,0.00012832509570141957,0.0017839488859726226,True,1
1,7,0,4,0,0,5,-6,0,-0.0019182614902478053,0.0012082903080278123,0.0007277786317390611,-6.972512171337115e-07,-2.2660016458665974e-09,5.041944911518769e-11,1.7807449519068128e-05,0.17592016503585453,18.936035239237928,11.93672504593613,7.1897402751301325,18.936035239237928,0.0,0.0,0.0007282518917716276,True,1
4,4,0,5,2,0,9,-45,0,-0.0017201142970912078,0.0015071822094388772,0.00023301819598700628,-7.982213700954616e-07,-4.134062667988707e-10,4.4359969498103077e-10,2.0086108334675754e-05,0.22128112498232216,18.934908594249727,16.604061335842722,2.5670741030389705,18.934908594249727,0.0,0.0,0.0014663150179573838,True,1
6,-1,0,5,-5,0,7,-28,0,-0.0011309737734404898,0.0008294513340561287,0.00028590704228598836,-2.789064511109307e-09,4.5020891168171303e-10,4.653001322889698e-11,-1.5615397098372704e-05,0.2612138599254758,18.918892568757766,13.875035206223885,4.782643798590973,18.918892568757766,0.0003198370387227163,1.5018707079088594e-05,0.000941841638782301,True,1
4,1,0,3,-14,0,3,0,0,-0.0012825574052606177,0.0002630304506831085,0.0010392276866836483,-6.331394448016904e-08,3.3852654451219422e-12,7.466668761449863e-10,1.970073210613905e-05,0.2904754774024492,18.910441940040794,3.878226216260642,15.322788847445846,18.910441940040794,1.890191287842587e-05,2.7167240487705393e-09,0.0010517416247294356,True,2
6,-2,0,4,-13,0,4,-4,0,-0.0011210385021110606,0.00035996926999842685,0.0007744612305176736,-5.316983021097293e-09,2.939872726250956e-12,3.6201648640891897e-10,1.3391998405039816e-05,0.22587764548264333,18.90812033695907,6.071462129412258,13.062537338503125,18.90812033695907,2.518802878745231e-05,1.3680758047540368e-07,0.0007880598140492754,True,1
4,1,0,1,-2,0,5,-6,0,-0.0012825574052606177,0.000551813400999308,0.0007277786317390611,-6.331394448016904e-08,8.335011341241824e-12,5.041944911518769e-11,-2.965372522248464e-06,-0.0436708616600459,18.88384149208723,8.12652255873499,10.717951860267801,18.88384149208723,0.00034941863901531424,3.0160114950669283e-10,0.0007175686722405384,True,2
2,2,0,3,-2,0,5,-17,0,-0.00120515078399613,0.0008454847329711568,0.00033877405356689497,-2.5535226476112524e-08,1.7312261554132232e-09,6.404501396868845e-12,-2.089199745807825e-05,0.3268144675978832,18.852214511543433,13.225956133388937,5.299457946737686,18.852214511543433,1.309802066201749e-05,6.98320841367688e-08,0.0008917055869382107,True,1
6,4,0,1,4,0,5,-10,0,-0.0018116043345837844,0.0012960421937048758,0.0005422926283909335,-8.828551439014841e-07,-7.207688798634074e-08,5.077281074471327e-12,2.6730487512024873e-05,0.27807035243719247,18.83538114888083,13.482342934025063,5.641330044314356,18.83538114888083,0.0,0.0,0.0008217345743480296,True,1
5,2,0,5,-4,0,6,-9,0,-0.0015071822094388772,0.0008558216031024513,0.0006449911917939901,-4.134062667988707e-10,3.660987619368396e-09,4.94097652059568e-10,-6.369414542435744e-06,0.07955567087239956,18.825104057435656,10.689436223954369,8.056110412299523,18.825104057435656,0.0003041662886983613,0.00037509206041354054,0.0007257712057804791,True,2
3,4,0,4,-32,0,5,2,0,-0.0016697023644453982,0.00015411103153751212,0.0015071822094388772,-6.958693014573762e-07,6.702608226699074e-11,-4.134062667988707e-10,-8.409123469008909e-06,0.09500749245089943,18.800277794740694,1.741168710258105,17.02836243754556,18.800277794740694,0.0,0.0,0.002107978987492932,True,1
0,6,0,3,-9,0,3,2,0,-0.0016373163861810895,0.00038585261633317536,0.001257209295342265,-6.07172399702113e-07,1.5716346089965646e-12,-4.4337768099683875e-08,5.745525494350867e-06,0.06629130756868394,18.786584878328828,4.4519295042155,14.50512520092233,18.786584878328828,0.0,0.0,0.0009678260913233722,True,2
2,2,0,1,-10,0,3,0,0,-0.00120515078399613,0.00015179288497789371,0.0010392276866836483,-2.5535226476112524e-08,1.4245076988582133e-12,7.466668761449863e-10,-1.4130212334588065e-05,0.22023299158768186,18.78340698661303,2.3658385570453517,16.197366086234577,18.78340698661303,1.2399177766402324e-05,1.129408000323692e-08,0.0016309870520040605,True,1
5,5,0,4,-2,0,5,-2,0,-0.0019862555038104063,0.0009543833025544501,0.0010518133842167875,-4.540844171536807e-07,4.0988668158143767e-10,9.569311754069791e-11,1.9941182960831264e-05,0.18861203151958575,18.781964734187767,9.026955615357126,9.948489995002024,18.781964734187767,0.00042717577770242347,5.310129490170803e-10,0.0006959556142813125,True,1
4,0,0,3,-1,0,5,-26,0,-0.0012082903080278123,0.0009939560760100293,0.00022948864637486655,-2.2660016458665974e-09,1.946736582362881e-09,2.0731064258629634e-11,1.5154414357083446e-05,0.23528883454313518,18.76002651692828,15.432253551422907,3.5630618824365685,18.76002651692828,4.7402460611240784e-05,0.0020588678878147356,0.0011366514190829934,True,2
6,3,0,6,2,0,12,-126,0,-0.0016975480317716182,0.0015907002056791103,0.00011324476846792443,-5.222349982526138e-12,-5.501307220000565e-07,2.3069857912995148e-07,6.39694237541651e-06,0.07056729176819361,18.72634771713274,17.48313353407056,1.2484378326455654,18.72634771713274,0.0,0.0,0.002851093816707835,True,1
4,2,0,5,-2,0,7,-28,0,-0.0013269608486436745,0.0010518133842167875,0.00028590704228598836,-6.489603657476092e-09,9.569311754069791e-11,4.653001322889698e-11,1.075957785910144e-05,0.15176469395796688,18.716883979570856,14.835910705847331,4.032741371526117,18.716883979570856,0.0009198115055579533,4.617962347997326e-07,0.0010446370766872257,True,2
6,-2,0,6,-4,0,8,-59,0,-0.0011210385021110606,0.0009321204830182334,0.00016218837172454854,-5.316983021097293e-09,7.118077918956356e-11,3.4474248024994267e-09,-2.6729647368278634e-05,0.4461457399941984,18.711303419025878,15.55806468109145,2.7070933455542474,18.711303419025878,0.00011765152844284785,0.0004503778788632142,0.0014839566343234347,True,1
1,3,0,4,-3,0,5,-19,0,-0.0011616347408751621,0.0008319887161776548,0.00030442866316871995,-5.537892723467824e-09,3.2164554113518244e-09,7.270210835903519e-12,-2.521736152878728e-05,0.40619160907234814,18.71116740876819,13.401355737373787,4.9036204045010505,18.71116740876819,8.560178717895711e-06,1.6611526370676142e-05,0.0009510742744957649,True,1
4,1,0,6,-3,0,8,-35,0,-0.0012825574052606177,0.001012448037902089,0.0002631939238729442,-6.331394448016904e-08,6.783803201601887e-12,1.0325856954991353e-10,-6.915443485584543e-06,0.10086813628108404,18.706501434510617,14.767490599475659,3.8389266912454443,18.706501434510617,0.00025509558338806756,7.733415129304337e-10,0.0011024616608090215,True,2
5,3,0,1,-5,0,4,1,0,-0.001548847611724769,0.0002791882474268197,0.0012825574052606177,-4.5178955630907436e-07,4.394186667497341e-13,-6.331394448016904e-08,1.2898040962668273e-05,0.15571795515382986,18.687765092238248,3.3706376897171872,15.484119713085036,18.687765092238248,0.0,0.0,0.0011975018470497683,True,1
6,4,0,2,3,0,6,-15,0,-0.0018116043345837844,0.001398386150657986,0.00043268738496339494,-8.828551439014841e-07,-1.6631079348497364e-07,4.5172017126780344e-12,1.946920103759655e-05,0.20102706819290325,18.686316606027084,14.438353769916874,4.467665430916976,18.686316606027084,0.0,0.0,0.0009688707641745417,True,1
5,3,0,1,3,0,4,-12,0,-0.001548847611724769,0.0011616347408751621,0.0003769370086370523,-4.5178955630907436e-07,-5.537892723467824e-09,2.6695169017214763e-12,-1.027586221255452e-05,0.12408405293602652,18.68473936468918,14.027078484091488,4.551625037957636,18.68473936468918,0.0,0.0,0.0009789178542237175,True,1
4,4,0,2,2,0,4,-8,0,-0.0017201142970912078,0.00120515078399613,0.0005364360164645428,-7.982213700954616e-07,-2.5535226476112524e-08,7.788285609220996e-12,2.147250336946506e-05,0.2333788935197263,18.68255763066875,13.098452135556977,5.8303795236398335,18.68255763066875,0.0,0.0,0.0008183948864148577,True,1
5,2,0,4,2,0,9,-57,0,-0.0015071822094388772,0.0013269608486436745,0.0001862822633846922,-4.134062667988707e-10,-6.489603657476092e-09,2.3840075759435843e-09,6.060902589489483e-06,0.07506375256877307,18.666320818023657,16.434285528020407,2.3070894868355767,18.666320818023657,0.0,0.0,0.0016484070623856717,True,2
4,0,0,2,-18,0,2,1,0,-0.0012082903080278123,0.00014734509052947991,0.0010519899754354604,-2.2660016458665974e-09,6.158975828419768e-12,3.097851555004192e-10,-8.955242062872078e-06,0.13828370101585635,18.65799373970474,2.2752511101183313,16.244459516161854,18.65799373970474,0.00012928672226402056,3.3937487708405653e-06,0.0016910070414318822,True,2
6,-2,0,3,-26,0,3,-1,0,-0.0011210385021110606,0.00014651788827626435,0.0009939560760100293,-5.316983021097293e-09,1.8353375529203243e-11,1.946736582362881e-09,1.943546217523292e-05,0.32343321647681655,18.6556445992921,2.4382621544729988,16.540816276424504,18.6556445992921,5.7353634395758776e-05,1.9712672885115208e-05,0.0015496823243841783,True,1
3,3,0,5,-5,0,6,-10,0,-0.0014614673184444634,0.0008294513340561287,0.0006175281278183505,-2.655051493296818e-07,4.5020891168171303e-10,3.774047031767391e-11,-1.448785656998409e-05,0.18491432879707684,18.650162505252354,10.586620311422848,7.881759369777066,18.650162505252354,0.0002138116429288369,7.250668802812621e-10,0.0007490305099670356,True,1
2,2,0,3,-6,0,5,-7,0,-0.00120515078399613,0.0005537409380020272,0.000645001276644475,-2.5535226476112524e-08,1.2055482471799488e-11,2.2091204533218692e-10,-6.408569349627838e-06,0.09906322957647795,18.628991053228145,8.559689795707305,9.970385903852419,18.628991053228145,0.00014374184843200322,1.2186028361736436e-08,0.0007323353919288088,True,1
6,-1,0,6,-3,0,10,-107,0,-0.0011309737734404898,0.001012448037902089,0.00011176984959833485,-2.789064511109307e-09,6.783803201601887e-12,1.900433626236989e-07,-6.7558859400658824e-06,0.1112585291578891,18.625309684418266,16.673383852987595,1.8399410613382907,18.625309684418266,2.909870510453965e-07,2.9971261187213347e-07,0.002036482098141746,True,2
4,4,0,5,2,0,9,-44,0,-0.0017201142970912078,0.0015071822094388772,0.0002369812273879532,-7.982213700954616e-07,-4.134062667988707e-10,5.707383227366643e-10,2.404913973562254e-05,0.26049550969357244,18.62168219600731,16.325498629346015,2.5669336316179407,18.62168219600731,0.0,0.0,0.0014914164270817146,True,1
6,4,0,6,3,0,8,-86,0,-0.0018116043345837844,0.0016975480317716182,0.00011201004217315147,-8.828551439014841e-07,-5.222349982526138e-12,3.096566614529773e-08,-2.0462606390146167e-06,0.02243719989511789,18.239029468851683,18.61357433852669,1.2280468798801516,18.61357433852669,0.0,0.0,0.0027339185502879304,True,1
4,4,0,2,3,0,4,-16,0,-0.0017201142970912078,0.001398386150657986,0.0002953918832474754,-7.982213700954616e-07,-1.6631079348497364e-07,4.5172579331273675e-12,-2.6336263185746268e-05,0.28495262681220584,18.60271923613879,15.129931653575257,3.1960757863297524,18.60271923613879,0.0,0.0,0.0012924606307560642,True,1
5,2,0,4,1,0,9,-51,0,-0.0015071822094388772,0.0012825574052606177,0.00020711723602691003,-4.134062667988707e-10,-6.331394448016904e-08,1.0024292784042961e-09,-1.7507568151349474e-05,0.21605327010590716,18.599478927565066,15.827378602314724,2.5559435598776328,18.599478927565066,0.0,0.0,0.00154495888424136,True,2
2,2,0,6,-40,0,6,-3,0,-0.00120515078399613,0.0001804184650087565,0.001012448037902089,-2.5535226476112524e-08,3.301473222230283e-10,6.783803201601887e-12,-1.2284281085284598e-05,0.1894059556455336,18.58165253626932,2.7817933773656245,15.610493347467932,18.58165253626932,0.00011357879738067591,2.0306685096604392e-08,0.0014392575614278302,True,1
2,4,0,3,-36,0,5,2,0,-0.0016007680175258506,0.00010782054378620745,0.0015071822094388772,-5.386696293253239e-07,9.821340125073838e-11,-4.134062667988707e-10,1.4234735699234077e-05,0.16518053764902263,18.56210100647805,1.251154624019476,17.489412718675247,18.56210100647805,0.0,0.0,0.0028562341367395915,True,1
5,3,0,3,-18,0,4,2,0,-0.001548847611724769,0.00020650327005518793,0.0013269608486436745,-4.5178955630907436e-07,6.6174419829351635e-12,-6.489603657476092e-09,-1.5383493025906666e-05,0.18439057742104417,18.556892228921477,2.475202292527592,15.905298940411592,18.556892228921477,0.0,0.0,0.0015875501158543835,True,1
6,2,0,0,1,0,6,-4,0,-0.0015907002056791103,0.0006390285330416885,0.0009321204830182334,-5.501307220000565e-07,5.840176598447683e-10,7.118077918956356e-11,-1.955118961918822e-05,0.22812101571116994,18.55276265982801,7.456110896586175,10.875873821059349,18.55276265982801,0.0002985427295163957,4.248135888609707e-10,0.000770732190219668,True,1
5,3,0,2,-9,0,3,2,0,-0.001548847611724769,0.0002774326269055151,0.001257209295342265,-4.5178955630907436e-07,1.3617314351125254e-12,-4.4337768099683875e-08,-1.4205689476988947e-05,0.1701312983080589,18.540057008231237,3.3226104994697474,15.056615746422453,18.540057008231237,0.0,0.0,0.0012493125474384614,True,1
5,-1,0,2,-1,0,5,-19,0,-0.0010910354688303623,0.0008049596223678302,0.00030442866316871995,-2.8687145965298242e-09,1.3490270389252452e-09,7.270210835903519e-12,1.835281670618783e-05,0.3115978264620885,18.52382018357232,13.666766908721444,5.168651290684019,18.52382018357232,1.886926080759643e-05,1.5174743199370205e-05,0.0008847834607491279,True,1
3,1,0,2,-10,0,5,-3,0,-0.0011691878228487144,0.00026021194582393907,0.0008972818064209853,-5.130374198263038e-09,1.5455059712263062e-12,2.2754450231192823e-10,-1.1694070603789986e-05,-0.18520799434287985,18.51732541879547,4.121176810279412,14.210942393512447,18.51732541879547,2.8603595044181616e-05,6.249038828907685e-08,0.0010671756097302327,True,2
0,4,0,1,-9,0,1,2,0,-0.0012318460189154454,0.00016224548908553,0.0010450091125652884,-4.064350775668056e-08,1.2233537556316988e-12,8.510955157589538e-10,-2.4591417264626953e-05,0.3693836781972228,18.503333381541903,2.4370630974379304,15.69691186823322,18.503333381541903,9.3666689394603e-06,4.297507897168344e-09,0.0016338004962739249,True,1
3,4,0,2,-17,0,5,2,0,-0.0016697023644453982,0.0001574463929714064,0.0015071822094388772,-6.958693014573762e-07,4.983869411511085e-12,-4.134062667988707e-10,-5.073762035114667e-06,0.056744639368261886,18.500656920834718,1.7608706768585913,16.856232133291897,18.500656920834718,0.0,0.0,0.002105678443121988,True,1
4,2,0,4,-39,0,4,0,0,-0.0013269608486436745,0.00012838508345145631,0.0012082903080278123,-6.489603657476092e-09,1.6121788041008157e-10,-2.2660016458665974e-09,9.714542835594043e-06,0.1353815035397927,18.492472346189324,1.789169693468505,16.838687824180507,18.492472346189324,0.0,0.0,0.002074532422967614,True,2
4,5,0,4,0,0,6,-7,0,-0.0019351014156810539,0.0012082903080278123,0.0007217498386701717,-6.592207379659595e-07,-2.2660016458665974e-09,1.493368224540253e-11,-5.0612689830697565e-06,0.048755369666228676,18.484761607409997,11.639498893423639,6.95263980406136,18.484761607409997,0.0,0.0,0.000772317650001967,True,1
