l_a,n_a,m_a,l_b,n_b,m_b,l_c,n_c,m_c,omega_a,omega_b,omega_c,gamma_a,gamma_b,gamma_c,delta,kappa,mu_a,mu_b,mu_c,mu_max,E_th_over_E_star,E_eq_over_E_star,E_th_ceiling_over_E_star,detuning_dominated,refine
3,1,0,5,-7,0,6,-11,0,-0.0013339725695560981,0.0007251048521361086,0.0005844572738708022,-8.884923906284113e-09,-3.1911966144660496e-12,2.145710868878083e-12,-2.441044354918728e-05,0.0030967416716122203,0.16922954156769435,0.09198777594407317,0.07414503516192114,0.16922954156769435,0.0,0.0,9.163635861275802,True,2
4,-6,0,21,-80,0,21,-65,0,-0.0007098379972585653,0.0003073157742653268,0.0003716785119876978,-4.0187556875910025e-12,6.54772139939496e-08,1.2310514562956734e-08,-3.08437110055407e-05,0.007352463310995894,0.1692097890119908,0.07325716621502207,0.08859998735945789,0.1692097890119908,5.1310022048799295,5.131532409619976,9.629311350953014,True,2
6,-8,0,4,-7,0,10,-77,0,-0.0007689061561434726,0.0006195461036234521,0.00015971527161349873,-1.2376856083331733e-11,6.831463031945055e-13,4.5216233742642434e-08,1.0355219093478147e-05,-0.002276852831195103,0.16906316928049975,0.13622264168021056,0.03511704565423507,0.16906316928049975,0.0007895562819063874,0.0007899886887361448,13.064975718334749,True,2
5,-6,0,4,-7,0,9,-86,0,-0.0007706355688381661,0.0006195461036234521,0.00012995106674862443,-4.962123826659015e-11,6.831463031945055e-13,1.0808289186805724e-07,-2.1138398466089632e-05,0.0046350967432507795,0.16898018178034319,0.13585022213511125,0.028494490426860378,0.16898018178034319,0.0004082025510626376,0.0004085776116331917,16.145559248308835,True,2
3,-5,0,20,-62,0,23,-94,0,-0.0006854943638451915,0.0003704769216183027,0.00028826985564962886,-1.4961066221659462e-12,9.12681118875381e-09,2.8500997332411413e-07,-2.6747586577259997e-05,0.006592193193965447,0.16894650538990244,0.09130750140697068,0.07104277247096163,0.16894650538990244,1.1588358650384718,1.1588476523816094,9.634495499304657,True,1
5,-6,0,6,-12,0,11,-67,0,-0.0007706355688381661,0.0005437484238526185,0.00019994686116088422,-4.962123826659015e-11,2.2981618003867536e-12,1.8489698721728424e-08,-2.6940283824663353e-05,0.005905348365548222,0.1689244080159923,0.11919042453175031,0.043828624796521644,0.1689244080159923,0.005946805212151152,0.005978849314055343,11.964118456796628,True,2
4,-3,0,2,-5,0,4,-10,0,-0.0009969383342126287,0.0005155621574068845,0.0004714140426378117,-1.0438554620304316e-09,4.0107998155473723e-13,1.47073300200421e-12,-9.962134167932485e-06,0.00168799172380025,0.1689220020213031,0.08735725098029215,0.07987676024453524,0.1689220020213031,6.0319887273079384,1.946541327314541e-05,8.95695962642457,True,2
5,-7,0,4,-7,0,5,-48,0,-0.0007251048521361086,0.0006195461036234521,0.00013363404384762634,-3.1911966144660496e-12,6.831463031945055e-13,1.1376985689308481e-09,2.8075295334969823e-05,0.00653685462502415,0.16882832218720945,0.14425076440219062,0.03111441238449718,0.16882832218720945,0.03340607053302801,0.03359415381831358,13.925163090623704,True,2
3,-4,0,6,-11,0,9,-73,0,-0.0007618207114235868,0.0005844572738708022,0.00015249470036749098,-2.4045585657018214e-11,2.145710868878083e-12,2.634638441462857e-08,-2.486873718529365e-05,0.005509129135833014,0.16876484906779543,0.12947382780800173,0.03378187316622796,0.16876484906779543,0.0046542957611424894,0.004662802385836083,14.289402147217379,True,2
4,-6,0,4,-10,0,8,-44,0,-0.0007098379972585653,0.0004714140426378117,0.0002226151138710567,-4.0187556875910025e-12,1.47073300200421e-12,5.836230234995895e-10,-1.5808840749696827e-05,0.0037564178843534648,0.16866816423252096,0.11201505339561316,0.05289669291651278,0.16866816423252096,0.10579141452475563,0.10725979650920621,10.548121068701692,True,2
3,-5,0,5,-48,0,6,-11,0,-0.0006854943638451915,0.00013363404384762634,0.0005844572738708022,-1.4961066221659462e-12,1.1376985689308481e-09,2.145710868878083e-12,3.259695387323699e-05,0.008019583956747964,0.168647034447214,0.03287698100965583,0.1437896373742815,0.168647034447214,0.09936372274898986,0.09962507760758095,13.220884093741587,True,2
4,-6,0,4,-9,0,8,-45,0,-0.0007098379972585653,0.0005219639988526099,0.00021810001972286043,-4.0187556875910025e-12,1.0807888496811326e-12,9.767586573655508e-10,3.0226021316905006e-05,0.0071792821212252715,0.16860066329121956,0.12397684649252723,0.051803098892870825,0.16860066329121956,0.042977059971549235,0.04333250668515009,9.73158749147558,True,2
6,-8,0,6,-57,0,6,-10,0,-0.0007689061561434726,0.00013379510707020286,0.0006416215888040751,-1.2376856083331733e-11,5.299206638191811e-09,1.6171087199592244e-12,6.510539730805449e-06,0.0014273631285183469,0.16857408785557054,0.029333073330942483,0.14066836793682658,0.16857408785557054,0.018477766792296655,0.01856435710103596,15.146973193513539,True,2
3,-5,0,19,-74,0,20,-63,0,-0.0006854943638451915,0.0003020675758993965,0.000365117614109037,-1.4961066221659462e-12,3.5700315069732755e-08,8.213977518713917e-09,-1.830917383675802e-05,-0.004499945962626627,0.16847770535640227,0.0742406619087351,0.08973694732498859,0.16847770535640227,5.706138220885833,5.706527040919128,9.381364737123368,True,2
3,-5,0,6,-13,0,9,-78,0,-0.0006854943638451915,0.0005204226619449045,0.0001431541056495431,-1.4961066221659462e-12,2.6908650939810734e-12,4.404207176870269e-08,-2.191759625074397e-05,-0.005383499254352839,0.16837423020320436,0.12782857118437843,0.03516208877501329,0.16837423020320436,0.0033978906835896014,0.0033981215326145237,13.905177591753512,True,2
3,-5,0,6,-13,0,7,-58,0,-0.0006854943638451915,0.0005204226619449045,0.00015136979739541583,-1.4961066221659462e-12,2.6908650939810734e-12,7.202519430617433e-09,-1.3701904504871253e-05,0.003365249868523354,0.16836052367635396,0.12781816528235146,0.03717710338915228,0.16836052367635396,0.019640610450619874,0.019648769433561707,13.152606552143746,True,2
6,-5,0,5,-25,0,5,-8,0,-0.0009366551736996582,0.00024572092016876887,0.0006672400481460154,-6.81897985973323e-12,3.6260026981266894e-11,7.367494991905916e-13,-2.3694205384873924e-05,-0.004253224542139204,0.16813413691619686,0.04410809441386857,0.11977281796014431,0.16813413691619686,0.923599408963227,1.3881498904276004,11.83050965381095,True,2
3,-5,0,6,-13,0,7,-45,0,-0.0006854943638451915,0.0005204226619449045,0.0001931365617072101,-1.4961066221659462e-12,2.6908650939810734e-12,9.66404303277984e-10,2.8064859806922987e-05,0.006882339959020084,0.16810364578450623,0.127623145332779,0.0473628403826668,0.16810364578450623,0.11452248134032322,0.11487690562827227,10.339816557215123,True,2
4,-6,0,2,-14,0,6,-14,0,-0.0007098379972585653,0.00019649647868148708,0.0004873873565416283,-4.0187556875910025e-12,2.678235872771689e-12,3.9370828182443546e-12,-2.5954162035449852e-05,-0.006142672652430232,0.16800012450644344,0.04650558720589739,0.11535186464811625,0.16800012450644344,11.228767465473304,72.88462113040863,11.650652951280566,True,2
3,-5,0,5,-12,0,6,-39,0,-0.0006854943638451915,0.0004688068429761241,0.00019097443554866585,-1.4961066221659462e-12,2.3811745141135856e-12,3.5559395922424063e-10,-2.5713085320401585e-05,0.006300580473175863,0.16796943460877772,0.11487362188321189,0.04679523224791499,0.16796943460877772,0.30729675033902293,0.3098815501592135,11.626743619490851,True,2
6,-2,0,6,-23,0,6,-5,0,-0.001273480654052375,0.00031483330651942257,0.0009366551736996582,-1.202169840681756e-10,2.1631619817528033e-11,-6.81897985973323e-12,-2.1992173833294305e-05,0.002899807326125639,0.16791648512047097,0.04151276429848877,0.12350391349833932,0.16791648512047097,0.0,0.0,12.190391244522948,True,1
5,-7,0,4,-39,0,5,-10,0,-0.0007251048521361086,0.0001327633192105978,0.0005606838534525103,-3.1911966144660496e-12,4.1516100048280583e-10,1.5753715372688332e-12,-3.165767947300047e-05,0.007329848676458189,0.1678868738707177,0.03073930419771493,0.12981772099390204,0.1678868738707177,0.23593301994348775,0.23958830926923516,15.662172536754232,True,2
5,-7,0,6,-12,0,9,-59,0,-0.0007251048521361086,0.0005437484238526185,0.00018734270675727042,-3.1911966144660496e-12,2.2981618003867536e-12,7.90002240586758e-09,5.98627847378031e-06,0.0013859256556273607,0.16787415119373114,0.12588704219573946,0.04337299688493153,0.16787415119373114,0.013311885224413053,0.013322643207480372,11.446670420123796,True,2
2,-3,0,22,-69,0,24,-98,0,-0.0006815973580812953,0.0003673079983331506,0.0002883768591107877,-8.642325033759965e-13,1.8472364919940575e-08,3.4572305804718305e-07,-2.5912500637357097e-05,-0.006380918470286558,0.16784243374834112,0.09044907815383413,0.07100609461787104,0.16784243374834112,1.8744296078518363,1.87443850213616,9.730641778852998,True,2
3,-5,0,21,-71,0,22,-68,0,-0.0006854943638451915,0.0003426515175070486,0.0003720434260712441,-1.4961066221659462e-12,2.2464538484365466e-08,1.2935264492278e-08,2.9200579733101102e-05,0.007149658721233754,0.16784087170935974,0.08389698793347923,0.091093508732193,0.16784087170935974,7.58538800458329,7.586029208831327,8.177980047102144,True,2
6,0,0,0,3,0,6,-35,0,-0.0014332225252893954,0.0012493730934220405,0.00021168355054931607,-9.25495980129352e-11,-1.4320640941470949e-08,1.5549197836306336e-10,2.7834118681961196e-05,0.0032593475148674387,0.1678289271309185,0.14630032280701621,0.024787932475749917,0.1678289271309185,0.0,0.0,17.234328672983473,True,2
3,-5,0,6,-14,0,9,-55,0,-0.0006854943638451915,0.0004873873565416283,0.0002002301920552658,-1.4961066221659462e-12,3.9370828182443546e-12,4.69842206492643e-09,2.123184751702577e-06,-0.0005196693464496787,0.1677811635415242,0.11929261871265992,0.049008094179427024,0.1677811635415242,0.03577294341230257,0.03579571726944937,10.690488916759188,True,4
5,-7,0,15,-47,0,20,-71,0,-0.0007251048521361086,0.00036789358682411973,0.0003279990694679813,-3.1911966144660496e-12,9.724134775649217e-10,2.362065742601053e-08,-2.92121958440076e-05,-0.006756188867477566,0.16770205690514198,0.08508633064125762,0.07585951255018822,0.16770205690514198,1.4709156144009539,1.4712974204319442,9.683002240432497,True,2
6,-6,0,5,-9,0,11,-76,0,-0.0008295824910515447,0.0006216061774984218,0.0001769317570263703,-7.120919535279494e-12,1.109572499954139e-12,4.8960454132455104e-08,-3.104455652675267e-05,0.006272804446289272,0.1676238709980391,0.125600569964426,0.03575045212714712,0.1676238709980391,0.0012617054028406507,0.0012620724842834683,13.918945311297485,True,2
3,-5,0,14,-50,0,17,-59,0,-0.0006854943638451915,0.0003271960133988425,0.0003351100201196781,-1.4961066221659462e-12,2.3675462938037735e-09,5.854378429964578e-09,-2.3188330326670906e-05,0.005660100558135783,0.1673241228126032,0.07986613534979435,0.08179788388142654,0.1673241228126032,7.8463483978016555,7.849204706421816,9.56698874049875,True,2
2,-3,0,4,-41,0,4,-9,0,-0.0006815973580812953,0.00012731314158698535,0.0005219639988526099,-8.642325033759965e-13,6.816397581970657e-10,1.0807888496811326e-12,-3.232021764170009e-05,0.00792924370698847,0.16721890991516816,0.031234224277578982,0.12805544192365423,0.16721890991516816,0.09879183841808642,0.09904242853130857,15.626123542122523,True,1
4,-6,0,5,-11,0,9,-62,0,-0.0007098379972585653,0.0005084652827888389,0.0001791111458518044,-4.0187556875910025e-12,2.05391979731614e-12,1.0914539692357532e-08,-2.2261568617921936e-05,0.005243826738170959,0.16720598326559402,0.1197716068926617,0.04219054456387073,0.16720598326559402,0.009306484807676116,0.009313340635371535,12.368326975455165,True,2
5,-7,0,20,-65,0,21,-70,0,-0.0007251048521361086,0.00035611396683155614,0.0003474919749029477,-3.1911966144660496e-12,1.2411201704420537e-08,2.2066099239979855e-08,-2.1498910401604693e-05,-0.00495410828684187,0.1670897682576777,0.08206122204350066,0.08007438207552608,0.1670897682576777,8.765609709137811,8.767232608582088,9.511480900109131,True,2
3,-5,0,20,-68,0,21,-74,0,-0.0006854943638451915,0.00034166194740144185,0.00033060174264091277,-1.4961066221659462e-12,1.2685189067046572e-08,3.4663285552842356e-08,-1.323067380283691e-05,-0.003223175770646231,0.1669959412034334,0.0832335541541964,0.08053889661479652,0.1669959412034334,7.314665153634004,7.315127423965313,9.323397743309952,True,2
3,-3,0,5,-8,0,8,-73,0,-0.0008317001526422844,0.0006672400481460154,0.00013660477840806684,-2.94305177637215e-11,7.367494991905916e-13,2.621422414809038e-08,-2.7855326088202146e-05,-0.005591557990226078,0.166951900661694,0.13393888877107332,0.027421441757719208,0.166951900661694,0.0019129413443305032,0.0019172437541952773,17.0169940996767,True,4
6,-7,0,5,-8,0,9,-75,0,-0.0007867232250124543,0.0006672400481460154,0.00014878510032553105,-6.451783819651501e-11,7.367494991905916e-13,4.2095865283155446e-08,2.9301923459092096e-05,0.006218137457950762,0.16694989874325078,0.14159447049999774,0.03157353311946995,0.16694989874325078,0.0009786698003588416,0.000981676550596461,13.980094036581436,True,2
3,-5,0,5,-45,0,6,-13,0,-0.0006854943638451915,0.0001423424987662071,0.0005204226619449045,-1.4961066221659462e-12,9.444404341968083e-10,2.6908650939810734e-12,-2.2729203134079956e-05,0.0055337756339523085,0.16689419270358863,0.03465548026570581,0.12670493677401268,0.16689419270358863,0.16129491296269877,0.16180569192438898,14.23359350243495,True,2
3,-5,0,21,-67,0,22,-85,0,-0.0006854943638451915,0.00036090369219469434,0.00030353560409077107,-1.4961066221659462e-12,1.3298866603648787e-08,1.0658875027361579e-07,-2.1055067559726118e-05,-0.005126001885227834,0.16688834606756328,0.08786448356447941,0.07389689619388382,0.16688834606756328,3.797398935765739,3.797493711790106,9.625755085643178,True,2
4,-6,0,6,-13,0,8,-47,0,-0.0007098379972585653,0.0005204226619449045,0.00020830621526108967,-4.0187556875910025e-12,2.6908650939810734e-12,1.2771865203187512e-09,1.8890879947428864e-05,0.004432536893593673,0.16655566707740374,0.12211144508633429,0.048876758772959585,0.16655566707740374,0.08788014423623636,0.08843463363337707,10.471797787362807,True,2
5,-6,0,6,-10,0,11,-103,0,-0.0007706355688381661,0.0006416215888040751,0.0001317858107887139,-4.962123826659015e-11,1.6171087199592244e-12,3.299487060539835e-07,2.771830754622908e-06,0.0005979154172612831,0.16623485645937625,0.13840507374187144,0.028228408167743736,0.16623485645937625,0.00031582427518122815,0.0003159179627240323,15.884966772596256,True,2
6,-8,0,6,-11,0,8,-60,0,-0.0007689061561434726,0.0005844572738708022,0.0001653189893341119,-1.2376856083331733e-11,2.145710868878083e-12,6.796165798617242e-09,-1.912989293855849e-05,0.00413294793432126,0.16611954494079165,0.12626999484532248,0.03571659990723877,0.16611954494079165,0.017490523541478536,0.017554383597039844,13.858292333085277,True,2
4,-6,0,6,-15,0,8,-44,0,-0.0007098379972585653,0.0004546675303014832,0.0002226151138710567,-4.0187556875910025e-12,5.206713831193378e-12,5.836230234995895e-10,-3.2555353086025345e-05,0.007611393326189798,0.1659590722525125,0.10630059507041185,0.052047083847547256,0.1659590722525125,0.39602679130372,0.40148839648768475,11.296604396726806,True,2
6,-7,0,1,-3,0,7,-23,0,-0.0007867232250124543,0.0004296315319245508,0.00035954000840778065,-6.451783819651501e-11,1.651289040735968e-13,2.3818980538841007e-11,2.4483153198771434e-06,-0.0005157936351189396,0.16574124608309748,0.09051171138536285,0.07574532838681618,0.16574124608309748,0.24933224818826122,0.08729563606666256,9.11631636132526,True,2
6,-6,0,5,-9,0,11,-57,0,-0.0008295824910515447,0.0006216061774984218,0.0002338693104160173,-7.120919535279494e-12,1.109572499954139e-12,5.407864466240101e-09,2.589299686289433e-05,0.0051648754397332075,0.1654767988407237,0.12399176875307294,0.04664990450995267,0.1654767988407237,0.008864374442293918,0.008887760527835811,10.805289158986902,True,2
5,-7,0,6,-15,0,11,-48,0,-0.0007251048521361086,0.0004546675303014832,0.0002742125748441943,-3.1911966144660496e-12,5.206713831193378e-12,1.19362695708774e-09,3.775253009568832e-06,-0.0008615492698668716,0.16547594408935123,0.10375953022755997,0.06257796000383636,0.16547594408935123,0.16649649502291605,0.1673864467695294,9.625661775801394,True,2
4,-6,0,3,-6,0,7,-62,0,-0.0007098379972585653,0.0005824565691117409,0.00014193673671314,-4.0187556875910025e-12,5.648039443978189e-13,1.0670470966712816e-08,1.4555308566315591e-05,0.003389778437616268,0.16531381154475874,0.135648015280978,0.03305556581882818,0.16531381154475874,0.00295087113477676,0.0029530950100452873,13.93868685417276,True,2
5,-7,0,3,-7,0,8,-47,0,-0.0007251048521361086,0.0004982586678259172,0.00020830621526108967,-3.1911966144660496e-12,7.313606676077489e-13,1.2771865203187512e-09,-1.8539969049101738e-05,0.004216123011821063,0.1648940861215855,0.11330762363715677,0.0473703393602098,0.1648940861215855,0.026641238783040616,0.02677479501826438,11.644326893339137,True,2
5,-5,0,3,-11,0,4,-9,0,-0.0008444793743542917,0.00033705649369742937,0.0005219639988526099,-1.2855948572457605e-11,1.7638724867995794e-12,1.0807888496811326e-12,1.4541118195747537e-05,-0.002837939090872637,0.16481408070911913,0.06578213493760958,0.10186988486244582,0.16481408070911913,8.788871819555268,0.7096013396173396,9.326661992463796,True,2
6,-8,0,5,-8,0,11,-104,0,-0.0007689061561434726,0.0006672400481460154,0.00013066663507852144,-1.2376856083331733e-11,7.367494991905916e-13,2.8652037145249995e-07,2.9000527081064287e-05,-0.006216157074359247,0.16481222664225384,0.14302046766201196,0.02800654921286397,0.16481222664225384,0.00016049648269711667,0.00016051034817953934,15.602745599673925,True,2
5,-7,0,6,-15,0,11,-46,0,-0.0007251048521361086,0.0004546675303014832,0.0002842414520794707,-3.1911966144660496e-12,5.206713831193378e-12,1.2492361763066444e-09,1.3804130244845256e-05,-0.003131943463559286,0.16451506627089238,0.10315702433711972,0.06448998513325035,0.16451506627089238,0.15533002069724627,0.15612333947978052,9.394830147410454,True,2
6,1,0,4,-34,0,6,0,0,-0.0015564985751447638,0.00015114682336079456,0.0014332225252893954,-2.735952557993134e-10,2.2882533668598284e-10,-9.25495980129352e-11,2.7870773505426095e-05,0.002945043919411302,0.16447181357163035,0.01597135554832654,0.15144550194926654,0.16447181357163035,0.0,0.0,25.839366413489817,True,2
2,-3,0,17,-67,0,17,-56,0,-0.0006815973580812953,0.0002985801046980326,0.0003524000792603146,-8.642325033759965e-13,1.6471892805833055e-08,3.6854148506145636e-09,-3.0617174122948084e-05,-0.0073844002815719526,0.16439099515594274,0.0720130042461692,0.0849935795907804,0.16439099515594274,6.102501873059658,6.103025188719853,10.211343876924188,True,2
5,-7,0,6,-14,0,11,-62,0,-0.0007251048521361086,0.0004873873565416283,0.00021569279600135648,-3.1911966144660496e-12,3.9370828182443546e-12,1.093192994346767e-08,-2.202469959312382e-05,0.004991413367442183,0.16432905413517096,0.11045561626291903,0.04888201848347454,0.16432905413517096,0.016663571027107735,0.01667330048038742,11.575587172968635,True,2
3,-4,0,6,-10,0,9,-73,0,-0.0007618207114235868,0.0006416215888040751,0.00015249470036749098,-2.4045585657018214e-11,1.6171087199592244e-12,2.634638441462857e-08,3.229557774797934e-05,0.006954864941567064,0.16405837972567686,0.13817345298940245,0.03283978075025346,0.16405837972567686,0.003381272534835333,0.0033874525906178337,13.773839340353573,True,2
3,-5,0,6,-12,0,7,-67,0,-0.0006854943638451915,0.0005437484238526185,0.0001313747613619281,-1.4961066221659462e-12,2.2981618003867536e-12,1.7953477128849724e-08,-1.0371178630644903e-05,0.002481124454425238,0.1639926270753278,0.13008237149532034,0.031429084034102925,0.1639926270753278,0.007825486393323347,0.007826790618861577,15.287243972377162,True,2
4,0,0,4,-6,0,6,-11,0,-0.0012845713174545576,0.0007098379972585653,0.0005844572738708022,-1.8170845521393968e-08,-4.0187556875910025e-12,2.145710868878083e-12,9.723953674809806e-06,-0.0012407304417469819,0.16390493093079292,0.09057196705789157,0.07457398048599023,0.16390493093079292,0.0,0.0,9.253347941001284,True,2
3,-5,0,24,-77,0,25,-87,0,-0.0006854943638451915,0.0003597202243695517,0.00033370593331089477,-1.4961066221659462e-12,4.236588531277945e-08,1.789971080596011e-07,7.931793835254885e-06,-0.0018955376290770243,0.1638192303250907,0.08596460133653805,0.07972864120544157,0.1638192303250907,5.647804184067856,5.647880468062444,9.116523328489961,True,4
5,-6,0,6,-11,0,11,-79,0,-0.0007706355688381661,0.0005844572738708022,0.00017075027275559914,-4.962123826659015e-11,2.145710868878083e-12,6.592659082496386e-08,-1.542802221176482e-05,0.003275617301268169,0.16361832823399344,0.12408968122195968,0.03625269872601856,0.16361832823399344,0.0018086322762754087,0.001811357836038831,13.893128144636632,True,2
3,-5,0,21,-68,0,22,-87,0,-0.0006854943638451915,0.0003569557568214045,0.00029722560112740374,-1.4961066221659462e-12,1.2703467710878244e-08,1.8109158128038602e-07,-3.131300589638336e-05,-0.007469710533269737,0.16352452674314694,0.08515170871936516,0.07090191479259027,0.16352452674314694,2.536490308813166,2.5365294714085094,10.351931455982543,True,2
6,-8,0,5,-9,0,9,-81,0,-0.0007689061561434726,0.0006216061774984218,0.00013771836898101713,-1.2376856083331733e-11,1.109572499954139e-12,7.525082422039374e-08,-9.581609664033601e-06,0.002037453829667216,0.16350183814818525,0.13217965783379554,0.029283823383158433,0.16350183814818525,0.0009523412956010571,0.0009526546210392643,16.146344779262982,True,2
2,-3,0,4,-11,0,6,-33,0,-0.0006815973580812953,0.0004259525924400034,0.00022420245801632458,-8.642325033759965e-13,1.9160327656833285e-12,1.6878159327188648e-10,-3.144230762496729e-05,0.007541419967736281,0.1634807466265263,0.10216449200392973,0.05377483465408541,0.1634807466265263,0.5050495592389027,0.5102027366675601,11.376297841619452,True,2
3,-5,0,20,-62,0,21,-84,0,-0.0006854943638451915,0.0003704769216183027,0.00029378906952980924,-1.4961066221659462e-12,9.12681118875381e-09,1.1988942043641137e-07,-2.122837269707956e-05,-0.005061942617791619,0.16345733062625606,0.08834086210405488,0.07005340055740371,0.16345733062625606,2.6556415214437967,2.6557031112945797,10.099088926416227,True,1
5,-7,0,3,-6,0,6,-43,0,-0.0007251048521361086,0.0005824565691117409,0.0001742341949658826,-3.1911966144660496e-12,5.648039443978189e-13,6.19377790649453e-10,3.1585911941514914e-05,0.0071159113243576015,0.16335706368763087,0.13122018777748562,0.039252787226956846,0.16335706368763087,0.04417934269520128,0.04463771121008355,12.134136110568901,True,2
5,-7,0,4,-9,0,7,-37,0,-0.0007251048521361086,0.0005219639988526099,0.00023164403830670916,-3.1911966144660496e-12,1.0807888496811326e-12,3.174302787680919e-10,2.8503185023210438e-05,0.006417576453260555,0.16325950315462334,0.11752173891298447,0.05215534069166611,0.16325950315462334,0.1379314061173886,0.14073740491005945,10.19677935343251,True,2
6,-8,0,1,-2,0,5,-36,0,-0.0007689061561434726,0.0006077803290982369,0.00017603521129528788,-1.2376856083331733e-11,1.5968725715232503e-13,2.4575508331409953e-10,1.4909384250052149e-05,-0.0031639239117359046,0.16316975486723584,0.12897720550128708,0.03735647327266605,0.16316975486723584,0.033671674784193625,0.03733525764831291,12.971828115838088,True,2
6,-7,0,5,-9,0,7,-63,0,-0.0007867232250124543,0.0006216061774984218,0.00013943531048518084,-6.451783819651501e-11,1.109572499954139e-12,1.2146547353556903e-08,-2.568173702885174e-05,0.005326242064584557,0.1631617958522911,0.12891748585690335,0.028918064696900208,0.1631617958522911,0.006124667280688053,0.006190247119210763,16.76482083205933,True,2
5,-7,0,24,-78,0,25,-85,0,-0.0007251048521361086,0.00035518589832094015,0.00034115589410202955,-3.1911966144660496e-12,5.393825759451626e-08,1.0803183775884423e-07,-2.8763059713138848e-05,0.0064674866684575364,0.16304266692051314,0.07986480040832286,0.07670969834903148,0.16304266692051314,9.064070377246003,9.064427544021516,10.20165200307663,True,2
3,-5,0,24,-74,0,25,-87,0,-0.0006854943638451915,0.0003720881340034611,0.00033370593331089477,-1.4961066221659462e-12,3.2284852484504884e-08,1.789971080596011e-07,2.029970346916442e-05,-0.004824963307484999,0.1629326831332751,0.08844017479932083,0.07931427642155175,0.1629326831332751,4.614117462792823,4.614182802372706,8.909670153646108,True,2
5,-7,0,2,-4,0,7,-63,0,-0.0007251048521361086,0.0005948615457785714,0.00013943531048518084,-3.1911966144660496e-12,3.3459090347519215e-13,1.2146547353556903e-08,9.192004127643746e-06,-0.0020630002401845256,0.16273833903283066,0.1335072846765907,0.0312940272741789,0.16273833903283066,0.001648205367216935,0.0016490717313900616,14.95936704760615,True,2
6,-6,0,5,-10,0,11,-56,0,-0.0008295824910515447,0.0005606838534525103,0.00023722403718319144,-7.120919535279494e-12,1.5753715372688332e-12,3.64924349555441e-09,-3.1674600415843e-05,-0.0062031160170600945,0.1624644469118668,0.10980365801611242,0.046457672570371776,0.1624644469118668,0.02113834681340806,0.021221049360521528,12.251965272821174,True,2
6,-8,0,2,-4,0,8,-69,0,-0.0007689061561434726,0.0005948615457785714,0.0001444771978395598,-1.2376856083331733e-11,3.3459090347519215e-13,1.5747237682882043e-08,-2.9567412525341344e-05,-0.00624463775597215,0.16239298617480544,0.12563476310823846,0.03051358098302733,0.16239298617480544,0.0013855696399821707,0.001387750195756831,16.303353766313496,True,2
5,-6,0,1,-2,0,6,-55,0,-0.0007706355688381661,0.0006077803290982369,0.00013792134516697174,-4.962123826659015e-11,1.5968725715232503e-13,4.8310600627440546e-09,-2.4933894572957472e-05,0.0052525932891941615,0.16234267797361335,0.1280354686903995,0.029054615448973052,0.16234267797361335,0.002221230886626274,0.002267571929331535,16.800978724363834,True,2
4,-6,0,3,-7,0,5,-35,0,-0.0007098379972585653,0.0004982586678259172,0.00017964551747226199,-4.0187556875910025e-12,7.313606676077489e-13,1.7159999485393752e-10,-3.193381196038613e-05,0.007287875506706127,0.16199791494881202,0.11371167168382794,0.04099836775768728,0.16199791494881202,0.22661500381406233,0.23756585041681985,13.406283725317365,True,2
3,-5,0,4,-10,0,7,-45,0,-0.0006854943638451915,0.0004714140426378117,0.0001931365617072101,-1.4961066221659462e-12,1.47073300200421e-12,9.66404303277984e-10,-2.0943759500169725e-05,0.00494866536962449,0.16197102623366022,0.1113873728132483,0.04563498800220546,0.16197102623366022,0.07462085544555089,0.07485208394411097,12.29549777109696,True,2
3,-5,0,6,-12,0,7,-54,0,-0.0006854943638451915,0.0005437484238526185,0.00016207797876551018,-1.4961066221659462e-12,2.2981618003867536e-12,4.498778908136767e-09,2.0332038772937194e-05,0.004803703450056832,0.16195678541498046,0.12846749943741317,0.03829298849024151,0.16195678541498046,0.025934019959594875,0.02595126890251104,12.704789524444461,True,2
3,-4,0,6,-10,0,9,-75,0,-0.0007618207114235868,0.0006416215888040751,0.00014878510032553105,-2.4045585657018214e-11,1.6171087199592244e-12,4.2095865283155446e-08,2.858597770601947e-05,0.0060759558407973025,0.16192515955954717,0.13637680964310145,0.03162427146764798,0.16192515955954717,0.002226618615899861,0.00222916442799028,14.491671825822545,True,2
5,-7,0,4,-8,0,9,-64,0,-0.0007251048521361086,0.0005573138531619827,0.00017319265163430144,-3.1911966144660496e-12,8.946549878924061e-13,1.1207927821824253e-08,5.401652660175509e-06,-0.0012047037631939934,0.16171653363029437,0.12429494053446989,0.038626213711579066,0.16171653363029437,0.004155911445794085,0.004158278855812599,13.017976779265174,True,2
4,-5,0,6,-13,0,10,-44,0,-0.0007659513217794458,0.0005204226619449045,0.000272715116174308,-3.387798479682234e-11,2.6908650939810734e-12,6.266011242756985e-10,2.7186456339766654e-05,0.005737221513245262,0.16164050019937196,0.10982601243705471,0.057551709260401054,0.16164050019937196,0.16840510589308658,0.18811419604389473,9.888184819489481,True,2
2,-3,0,4,-39,0,4,-9,0,-0.0006815973580812953,0.0001327633192105978,0.0005219639988526099,-8.642325033759965e-13,4.1516100048280583e-10,1.0807888496811326e-12,-2.6870040018087712e-05,0.006371886030035795,0.1616320884205589,0.031483121659244225,0.12377708072752097,0.1616320884205589,0.16614528886599386,0.16683737023116169,16.038435207672713,True,2
