l_a,n_a,m_a,l_b,n_b,m_b,l_c,n_c,m_c,omega_a,omega_b,omega_c,delta,kappa,refine,max_abs_n,abs_kappa,mu
3,-2,0,3,-7,0,4,-6,0,-0.0013213377449316794,0.0005597702606948203,0.0008046889709067295,4.312148666987033e-05,-0.08722479410306334,1,7,0.08722479410306334,1.6276996742180379
3,-4,0,9,-40,0,12,-23,0,-0.0009169301699926427,0.0002919687236148676,0.0006151954102077007,-9.76603617007445e-06,0.02846297492975838,1,40,0.02846297492975838,1.7929783617119843
3,-4,0,12,-49,0,15,-33,0,-0.0009169301699926427,0.00031312452165485616,0.0005546278125576784,-4.9177835780108174e-05,-0.1433264876093167,2,49,0.1433264876093167,1.616436650092877
6,0,0,6,-2,0,12,-65,0,-0.0019444642127654525,0.0016997339242638054,0.00024020228641163685,-4.5280020900101935e-06,0.006221719636410292,2,65,0.006221719636410292,0.3279337919799297
2,-3,0,16,-64,0,18,-41,0,-0.0008582495654269768,0.00031921398465226125,0.0005340257801749248,-5.009800599790719e-06,0.015594702244358686,2,64,0.015594702244358686,1.6623293148324008
2,-3,0,18,-61,0,18,-45,0,-0.0008582495654269768,0.0003728991465047533,0.0004903422432606376,4.991824338414132e-06,0.01553773970807056,2,61,0.01553773970807056,1.526231446734621
4,-4,0,18,-45,0,20,-40,0,-0.0011164319758063441,0.0004903422432606376,0.0005979040511073242,-2.81856814383823e-05,0.06743532691217204,1,45,0.06743532691217204,1.4305083168918347
1,-1,0,12,-38,0,13,-29,0,-0.0009732323628226527,0.00039935759039113434,0.0005445769168638561,-2.929785556766225e-05,-0.08040304759290766,2,38,0.08040304759290766,1.4944999517318647
4,-4,0,22,-54,0,22,-42,0,-0.0011164319758063441,0.0005009685822271517,0.0006207767408501952,5.313347271002815e-06,-0.012710776956645808,1,54,0.012710776956645808,1.4850372033266153
5,-5,0,13,-28,0,18,-37,0,-0.0010926720791252333,0.0005587572926575759,0.0005858042146499622,5.1889428182304775e-05,0.1268168926670556,1,37,0.1268168926670556,1.4316956677069836
3,-4,0,5,-13,0,8,-25,0,-0.0009169301699926427,0.00048568454635875105,0.00040193699113551766,-2.9308632498374013e-05,0.0853542692712093,1,25,0.0853542692712093,1.1705438037547804
5,-2,0,6,-6,0,7,-18,0,-0.0015765995427753435,0.0010696745959874448,0.00048270091600148855,-2.4224030786410087e-05,0.041026387579726736,1,18,0.041026387579726736,0.8175136103299546
2,-3,0,22,-70,0,24,-73,0,-0.0008582495654269768,0.00039440126530520864,0.00041211601749213916,-5.173228262962898e-05,-0.16094245057199658,2,73,0.16094245057199658,1.282039383198915
2,-3,0,16,-73,0,18,-38,0,-0.0008582495654269768,0.00028343008532036025,0.0005720415138772226,-2.7779662293939437e-06,0.008642373239845704,2,73,0.008642373239845704,1.779637722012293
5,-4,0,6,-11,0,9,-18,0,-0.0012741310204767988,0.0006532146378540115,0.0005973343449155975,-2.3582037707189875e-05,-0.04941409384079474,1,18,0.04941409384079474,1.2516617834486101
1,-1,0,23,-69,0,24,-57,0,-0.0009732323628226527,0.000416212004981031,0.0005157546132880872,-4.126574455353446e-05,0.1131997458667573,2,69,0.1131997458667573,1.4147953061689957
2,-3,0,20,-86,0,22,-49,0,-0.0008582495654269768,0.00029788270535089636,0.0005422216624816263,-1.8145197594454155e-05,0.056435052927549134,2,86,0.056435052927549134,1.6864068338883138
2,-3,0,17,-50,0,19,-60,0,-0.0008582495654269768,0.00042331576532871464,0.0003981650450792726,-3.676875501898956e-05,-0.11435320583765157,2,60,0.11435320583765157,1.2382688548349177
3,-4,0,22,-67,0,25,-57,0,-0.0009169301699926427,0.0004106171854396588,0.0005346613800065767,2.8348395453592812e-05,-0.0825152476658595,2,67,0.0825152476658595,1.5562287308938825
6,-2,0,6,-27,0,6,-3,0,-0.0016997339242638054,0.000289511950778094,0.00144124286045069,3.102088696497855e-05,0.04870692944064324,1,27,0.04870692944064324,2.2629434932030716
4,-4,0,22,-50,0,22,-43,0,-0.0011164319758063441,0.0005330268612427049,0.0006081188197386774,2.4713705175038146e-05,0.05907745939773462,1,50,0.05907745939773462,1.4536915302717663
6,-2,0,5,-4,0,7,-18,0,-0.0016997339242638054,0.0012741310204767988,0.00048270091600148855,5.709801221448203e-05,0.08964980288374151,1,18,0.08964980288374151,0.7578905165519867
6,-5,0,3,-4,0,5,-22,0,-0.0012224259263201222,0.0009169301699926427,0.0002979386637350422,-7.5570925924372395e-06,0.01649801231895806,1,22,0.01649801231895806,0.6504347648829311
2,-3,0,17,-55,0,17,-50,0,-0.0008582495654269768,0.000390328452003877,0.00042331576532871464,-4.46053480943851e-05,-0.13868469908291192,1,55,0.13868469908291192,1.316150776561543
2,-3,0,12,-34,0,14,-39,0,-0.0008582495654269768,0.00044359648984597974,0.0004477484341030945,3.309535852209745e-05,0.10289027202816764,1,39,0.10289027202816764,1.3920065451145474
3,-4,0,24,-71,0,25,-58,0,-0.0009169301699926427,0.00042176828761561643,0.0005263545526206401,3.1192670243613847e-05,0.09076438632584802,1,71,0.09076438632584802,1.531540172655803
5,-5,0,14,-31,0,15,-31,0,-0.0010926720791252333,0.0005515555457004741,0.0005851844211476725,4.4067887722913255e-05,-0.10760060773774589,1,31,0.10760060773774589,1.4288454142162135
2,-3,0,10,-29,0,12,-40,0,-0.0008582495654269768,0.0004321547182801906,0.0003801519394540167,-4.594290769276946e-05,0.1428149813128775,1,40,0.1428149813128775,1.1817142718662563
1,-1,0,24,-74,0,25,-57,0,-0.0009732323628226527,0.000407497100285203,0.0005346613800065767,-3.1073882530872985e-05,-0.08517685358307027,2,74,0.08517685358307027,1.4655331317077736
4,-4,0,17,-42,0,19,-36,0,-0.0011164319758063441,0.0004967285762897448,0.0006280584540217493,8.355054505149997e-06,-0.0199632709052181,1,42,0.0199632709052181,1.5006602365985569
2,-3,0,13,-35,0,15,-43,0,-0.0008582495654269768,0.0004637756813696739,0.00043445651256843166,3.9982628511128705e-05,-0.1242711816236442,1,43,0.1242711816236442,1.3503468385745296
1,-1,0,23,-54,0,24,-61,0,-0.0009732323628226527,0.0005210857788091479,0.00048475778733932063,3.261120332581592e-05,0.08938310882073193,1,61,0.08938310882073193,1.3285685092896697
3,-3,0,24,-52,0,25,-57,0,-0.0011282478210415036,0.0005576591195374462,0.0005346613800065767,-3.5927321497480815e-05,-0.08493972463314656,1,57,0.08493972463314656,1.264031525518058
5,-3,0,4,-4,0,5,-30,0,-0.0013670552346301602,0.0011164319758063441,0.00022537954406477825,-2.524371475903786e-05,0.04925183028406974,1,30,0.04925183028406974,
3,-3,0,3,-14,0,4,-6,0,-0.0011282478210415036,0.0002931983360635411,0.0008046889709067295,-3.0360514071233174e-05,0.07176718427078772,1,14,0.07176718427078772,1.9021503232862786
2,-3,0,19,-51,0,21,-60,0,-0.0008582495654269768,0.0004603668262087432,0.0004363202349251855,3.843749570695194e-05,0.11942609181556162,2,60,0.11942609181556162,1.355605564227046
1,-1,0,17,-43,0,18,-43,0,-0.0009732323628226527,0.00048602708073697265,0.0005112518656345472,2.404658354886722e-05,0.06588409902833191,1,43,0.06588409902833191,1.4007543280159562
2,-3,0,12,-36,0,14,-43,0,-0.0008582495654269768,0.0004204480633324602,0.00040814011482178926,-2.9661387272727287e-05,0.09214603140447118,1,43,0.09214603140447118,1.2679272469377803
3,-1,0,5,-8,0,6,-10,0,-0.0014845828501682254,0.0007429698454476633,0.0007075356403561792,-3.4077364364383045e-05,-0.06119281441583978,1,10,0.06119281441583978,1.270523643493981
1,-1,0,22,-53,0,23,-56,0,-0.0009732323628226527,0.0005088870028527568,0.0005046523332736754,4.030697330377952e-05,0.11040539176272525,2,56,0.11040539176272525,1.3822878304053159
3,-1,0,6,-7,0,7,-18,0,-0.0014845828501682254,0.0009483157407411326,0.00048270091600148855,-5.356619342560421e-05,0.09618546416470312,1,18,0.09618546416470312,0.8667558526965702
4,-2,0,6,-6,0,8,-26,0,-0.0014336097739733765,0.0010696745959874448,0.00038785047305605816,2.391529507012654e-05,0.044468915940263073,1,26,0.044468915940263073,0.7211824076320126
2,-3,0,20,-83,0,20,-44,0,-0.0008582495654269768,0.000308301631744281,0.0005490499651358618,-8.97968546834018e-07,0.002789044480649538,4,83,0.002789044480649538,1.7047180879117223
6,-5,0,22,-43,0,24,-50,0,-0.0012224259263201222,0.0006081188197386774,0.0005749952817816536,-3.931182479979117e-05,-0.08572038598213448,1,50,0.08572038598213448,1.2537898243321632
3,-4,0,15,-32,0,18,-72,0,-0.0009169301699926427,0.0005697202167804293,0.00032023151186898885,-2.6978441343224538e-05,-0.07842578447410573,2,72,0.07842578447410573,0.930664081912745
5,-5,0,19,-36,0,20,-52,0,-0.0010926720791252333,0.0006280584540217493,0.0004746520623206459,1.0038437217161971e-05,0.024486236394624532,2,52,0.024486236394624532,1.1577600525948664
3,-4,0,18,-45,0,21,-60,0,-0.0009169301699926427,0.0004903422432606376,0.0004363202349251855,9.73230819318043e-06,-0.028284741663390324,2,60,0.028284741663390324,1.267330775601496
3,-4,0,11,-26,0,14,-46,0,-0.0009169301699926427,0.0005138935879833374,0.000382797369379839,-2.0239212629466247e-05,0.058817776718747945,1,46,0.058817776718747945,1.1124570069399953
4,-4,0,15,-35,0,19,-41,0,-0.0011164319758063441,0.0005261424170080213,0.0005597021834485909,-3.058737534973187e-05,-0.07300484912921394,1,41,0.07300484912921394,1.3358769299556015
2,-3,0,12,-33,0,14,-40,0,-0.0008582495654269768,0.0004559865097403243,0.0004371572668769904,3.4894211190337945e-05,0.10832655043668597,1,40,0.10832655043668597,1.3571229655837929
2,-3,0,20,-91,0,22,-47,0,-0.0008582495654269768,0.0002831979110945368,0.0005623075301004586,-1.2744124231981444e-05,-0.03956239284286764,2,91,0.03956239284286764,1.7455990890639703
5,-5,0,3,-5,0,8,-27,0,-0.0010926720791252333,0.0007595550584625679,0.00037503846401613385,4.1921443353468407e-05,-0.1022103815694988,1,27,0.1022103815694988,0.9143965817076337
2,0,0,6,-36,0,6,-5,0,-0.0014959044672333557,0.00022338730592611332,0.0012224259263201222,-5.0091234987120195e-05,0.08920345489381315,1,36,0.08920345489381315,2.1769200940556384
3,-1,0,5,-7,0,6,-12,0,-0.0014845828501682254,0.0008324475076868119,0.0006065669906033089,-4.556835187810473e-05,0.08176402979931266,1,12,0.08176402979931266,1.0883729485682416
6,-4,0,2,-3,0,6,-15,0,-0.0013687079923296551,0.0008582495654269768,0.0004982501479182794,-1.2208278984398831e-05,0.023759640098369856,1,15,0.023759640098369856,0.9696898480629462
3,-4,0,8,-23,0,11,-31,0,-0.0009169301699926427,0.000433881080383396,0.00044622151882348527,-3.682757078576145e-05,0.10697422630606582,1,31,0.10697422630606582,1.2961539585513442
1,-1,0,16,-32,0,17,-50,0,-0.0009732323628226527,0.0006018825782514192,0.00042331576532871464,5.196598075748104e-05,-0.14220895455559604,2,50,0.14220895455559604,1.1584357545073027
2,-3,0,16,-42,0,18,-52,0,-0.0008582495654269768,0.0004706602966341783,0.00043172835316318824,4.41390843703898e-05,-0.13697231756432096,1,52,0.13697231756432096,1.339736447855865
2,-3,0,14,-43,0,16,-50,0,-0.0008582495654269768,0.00040814011482178926,0.00040061919343341735,-4.949025717177022e-05,0.15357262623688642,2,50,0.15357262623688642,1.2431556662988161
6,-2,0,6,-3,0,12,-58,0,-0.0016997339242638054,0.00144124286045069,0.0002684181871363524,9.927123323236892e-06,0.015554111818372404,2,58,0.015554111818372404,0.4204497256949187
5,-2,0,5,-22,0,6,-5,0,-0.0015765995427753435,0.0002979386637350422,0.0012224259263201222,-5.6234952720179065e-05,0.094990519220223,1,22,0.094990519220223,2.064887900363486
3,-4,0,13,-43,0,14,-30,0,-0.0009169301699926427,0.00038149080455699276,0.0005662483436868574,3.080897825120737e-05,0.0894791172913797,1,43,0.0894791172913797,1.6445661224691799
3,-4,0,5,-9,0,8,-43,0,-0.0009169301699926427,0.0006710918187927104,0.00024386690558972793,-1.971445610204469e-06,-0.005725422344637647,1,43,0.005725422344637647,0.7081799374059
2,-1,0,4,-12,0,6,-7,0,-0.0013263988229529704,0.00043253592413955644,0.0009483157407411326,5.4452841927718704e-05,0.10930021568845821,1,12,0.10930021568845821,1.9035023946289786
5,-5,0,12,-25,0,15,-35,0,-0.0010926720791252333,0.0005728305361855367,0.0005261424170080213,6.300874068324762e-06,-0.015352363456732,1,35,0.015352363456732,1.281969287700031
5,-2,0,4,-3,0,9,-46,0,-0.0015765995427753435,0.0012981219159473919,0.0002545638897539189,-2.391373707403264e-05,0.04038172251463413,2,46,0.04038172251463413,0.42986656322662853
3,-4,0,20,-59,0,23,-64,0,-0.0009169301699926427,0.00042399228773427655,0.0004462495592046953,-4.668832305367086e-05,-0.13555743558892064,1,64,0.13555743558892064,1.2955810700627723
4,-4,0,13,-26,0,15,-36,0,-0.0011164319758063441,0.0005929879065195776,0.0005128182985650714,-1.0625770721695233e-05,-0.02533375397351176,2,36,0.02533375397351176,1.2226511165618585
2,-3,0,21,-50,0,23,-93,0,-0.0008582495654269768,0.0005116175703751253,0.0003163751670879893,-3.0256827963862174e-05,-0.09382648320209655,2,93,0.09382648320209655,0.9808173161141879
6,-2,0,4,-25,0,6,-3,0,-0.0016997339242638054,0.00021634283670237672,0.00144124286045069,-4.2148227110738734e-05,0.06599179747512306,1,25,0.06599179747512306,2.256564830340973
1,-1,0,18,-41,0,19,-50,0,-0.0009732323628226527,0.0005340257801749248,0.00046798289040478943,2.8776307757061477e-05,0.0786836895789677,2,50,0.0786836895789677,1.27961304163557
4,-4,0,10,-24,0,12,-25,0,-0.0011164319758063441,0.0005075956765877608,0.0005728305361855367,-3.6005763033046664e-05,-0.08581909247264549,1,25,0.08581909247264549,1.365331341746403
5,-5,0,1,-2,0,6,-21,0,-0.0010926720791252333,0.0007056292037688125,0.00036603540260514005,-2.10074727512808e-05,0.051146516009997166,1,21,0.051146516009997166,0.891179810203057
6,-3,0,4,-15,0,6,-6,0,-0.00144124286045069,0.0003515629838620634,0.0010696745959874448,-2.0005280601181853e-05,0.036926355816633886,1,15,0.036926355816633886,1.9744379260100449
5,-5,0,22,-51,0,23,-53,0,-0.0010926720791252333,0.0005245363239868045,0.0005292633288069031,-3.8872426331525546e-05,-0.09463788028520576,2,53,0.09463788028520576,1.2885282608104496
6,-5,0,9,-18,0,15,-32,0,-0.0012224259263201222,0.0005973343449155975,0.0005697202167804293,-5.537136462409548e-05,-0.12049304823036833,1,32,0.12049304823036833,1.2397622118888365
3,-3,0,18,-38,0,21,-47,0,-0.0011282478210415036,0.0005720415138772226,0.0005400142774870463,-1.6192029677234787e-05,0.038171773536625486,1,47,0.038171773536625486,1.2730488006390404
6,-2,0,1,-1,0,5,-8,0,-0.0016997339242638054,0.0009732323628226527,0.0007429698454476633,1.6468284006510535e-05,0.02576923394007666,1,8,0.02576923394007666,1.1625840160513599
2,-3,0,3,-6,0,5,-27,0,-0.0008582495654269768,0.0006451392771633404,0.0002457739137656094,3.2663625501973075e-05,0.1012179809311796,1,27,0.1012179809311796,0.7616037388710613
2,-3,0,20,-72,0,20,-49,0,-0.0008582495654269768,0.0003528483142938362,0.0004985399296920295,-6.861321441111075e-06,-0.021260959723179033,2,72,0.021260959723179033,1.5447641748463778
2,-3,0,19,-42,0,21,-89,0,-0.0008582495654269768,0.0005476439820528346,0.0003023307910387477,-8.274792335394516e-06,-0.025640482993384072,2,89,0.025640482993384072,0.9343776043923394
1,-1,0,22,-55,0,23,-52,0,-0.0009732323628226527,0.0004929749017683771,0.0005372779609924478,5.70204999381721e-05,-0.15580916853237065,2,55,0.15580916853237065,1.468116922609275
5,-5,0,10,-23,0,15,-35,0,-0.0010926720791252333,0.0005271573980503952,0.0005261424170080213,-3.9372264066817e-05,-0.09581960561905457,1,35,0.09581960561905457,1.2804637904505973
0,1,0,6,-30,0,6,-6,0,-0.0013670496012871862,0.0002655925193798895,0.0010696745959874448,-3.178248591985183e-05,0.06181861519723809,1,30,0.06181861519723809,2.0805736342450722
4,3,0,1,-2,0,5,1,0,-0.0027308744547570513,0.0007056292037688125,0.0020656660801309525,4.042082914271347e-05,0.039349728741593364,1,3,0.039349728741593364,2.0109285644889776
2,-2,0,21,-50,0,23,-49,0,-0.00110046555856185,0.0005116175703751253,0.0005636110690923618,-2.5236919094362995e-05,0.060965552003684434,2,50,0.060965552003684434,1.3615287288416593
1,-1,0,18,-52,0,19,-48,0,-0.0009732323628226527,0.00043172835316318824,0.0004851064113271911,-5.639759833227329e-05,0.15403629736185273,2,52,0.15403629736185273,1.3249495100160638
3,-4,0,16,-51,0,17,-45,0,-0.0009169301699926427,0.00039405685645579793,0.00046596218294753196,-5.6911130589312894e-05,-0.16497860240610016,1,51,0.16497860240610016,1.3507687939171804
5,-5,0,13,-28,0,16,-34,0,-0.0010926720791252333,0.0005587572926575759,0.000570984268670778,3.7069482203120566e-05,-0.09016488071603253,1,34,0.09016488071603253,1.38881702989648
1,-1,0,23,-69,0,24,-56,0,-0.0009732323628226527,0.000416212004981031,0.000524027675038106,-3.2992682803515685e-05,-0.09008956437764946,2,69,0.09008956437764946,1.4308869288914992
6,-3,0,3,-19,0,5,-4,0,-0.00144124286045069,0.00021913257357116607,0.0012741310204767988,5.2020733597274785e-05,0.09590974191643678,1,19,0.09590974191643678,2.3490936957500996
3,-3,0,21,-50,0,22,-47,0,-0.0011282478210415036,0.0005116175703751253,0.0005623075301004586,-5.432272056591974e-05,0.1279276389017063,1,50,0.1279276389017063,1.324209394521988
2,-3,0,20,-69,0,20,-52,0,-0.0008582495654269768,0.00036596897126065186,0.0004746520623206459,-1.7628531845678935e-05,-0.05456890031118345,2,69,0.05456890031118345,1.4692655558554546
2,-3,0,23,-69,0,25,-68,0,-0.0008582495654269768,0.000416212004981031,0.0004551302201027088,1.3092659656763054e-05,0.04052327556117879,2,69,0.04052327556117879,1.40699555169305
3,-4,0,11,-43,0,14,-27,0,-0.0009169301699926427,0.0003272620234866785,0.0006120880319746148,2.2419885468650635e-05,-0.0649489237009367,1,43,0.0649489237009367,1.7731784990702406
2,-3,0,22,-68,0,22,-68,0,-0.0008582495654269768,0.00040500013803172844,0.00040500013803172844,-4.82492893635199e-05,-0.14930069536560298,2,68,0.14930069536560298,1.2531025488275593
6,-3,0,4,-5,0,10,-27,0,-0.00144124286045069,0.0009387012520456951,0.0004575834253248588,-4.495818308013601e-05,-0.082836163179203,1,27,0.082836163179203,0.8431046960858218
3,-4,0,20,-60,0,21,-59,0,-0.0009169301699926427,0.0004173306451345648,0.00044323922711272403,-5.636029774535396e-05,-0.16322303678080702,1,60,0.16322303678080702,1.2836327972860972
2,-2,0,18,-44,0,18,-35,0,-0.00110046555856185,0.000500574975865291,0.0006151366496970505,1.5246067000491319e-05,0.03678311007702144,1,44,0.03678311007702144,1.4840967163816359
0,1,0,5,-29,0,5,-5,0,-0.0013670496012871862,0.0002316512608184018,0.0010926720791252333,-4.272626134355106e-05,0.08296848068305629,1,29,0.08296848068305629,2.1218178103828023
2,-3,0,13,-39,0,15,-46,0,-0.0008582495654269768,0.0004188447623743612,0.00040767878145818,-3.172602159443559e-05,0.09812626666231859,1,46,0.09812626666231859,1.2609198760180353
4,-3,0,5,-9,0,9,-19,0,-0.0012981219159473919,0.0006710918187927104,0.000570164884447673,-5.6865212707008384e-05,-0.11627032799198676,1,19,0.11627032799198676,1.1657963624575605
4,-4,0,16,-37,0,18,-40,0,-0.0011164319758063441,0.0005292012205138501,0.0005461676068225357,-4.106314846995837e-05,-0.09761553739744655,1,40,0.09761553739744655,1.2983525166377419
5,-5,0,20,-47,0,23,-49,0,-0.0010926720791252333,0.0005173843659547354,0.0005636110690923618,-1.1676644078136055e-05,0.028359717345592853,1,49,0.028359717345592853,1.3688607220870688
2,-3,0,16,-44,0,16,-44,0,-0.0008582495654269768,0.00045062647581751314,0.00045062647581751314,4.300338620804949e-05,-0.13296165216164846,1,44,0.13296165216164846,1.3932863289558859
2,-3,0,13,-53,0,13,-30,0,-0.0008582495654269768,0.00031535618084269226,0.0005310551979405827,-1.1838186643701814e-05,-0.03660081459734693,2,53,0.03660081459734693,1.641894427379192
4,-4,0,16,-41,0,20,-40,0,-0.0011164319758063441,0.0004813590077691322,0.0005979040511073242,-3.716891692988767e-05,-0.08833046256522654,1,41,0.08833046256522654,1.42089528509155
3,-3,0,23,-48,0,24,-51,0,-0.0011282478210415036,0.0005736759506811535,0.0005660301529471872,1.1458282586836958e-05,-0.026944855146240926,2,51,0.026944855146240926,1.331034141454784
3,-4,0,20,-65,0,21,-49,0,-0.0009169301699926427,0.0003869741318090714,0.0005205288007436687,-9.427237439902703e-06,-0.027277071463858528,1,65,0.027277071463858528,1.5060917212969511
2,-3,0,3,-19,0,5,-9,0,-0.0008582495654269768,0.00021913257357116607,0.0006710918187927104,3.197482693689964e-05,0.09883706423165246,1,19,0.09883706423165246,2.0744051353349686
4,-4,0,9,-21,0,13,-29,0,-0.0011164319758063441,0.000522104299455706,0.0005445769168638561,-4.9750759486782157e-05,0.11819685338070271,1,29,0.11819685338070271,1.2937948816119766
3,-4,0,20,-75,0,23,-52,0,-0.0009169301699926427,0.0003403215130948979,0.0005372779609924478,-3.9330695905297e-05,0.1137544974974132,2,75,0.1137544974974132,1.5539433863915577
3,-4,0,24,-72,0,25,-57,0,-0.0009169301699926427,0.00041678748082090594,0.0005346613800065767,3.451869083483995e-05,0.0998359298172015,2,72,0.0998359298172015,1.5463360184973285
3,-3,0,20,-42,0,21,-47,0,-0.0011282478210415036,0.0005724649934429616,0.0005400142774870463,-1.5768550111495624e-05,-0.03706376892694042,1,47,0.03706376892694042,1.2692926179356439
1,-1,0,7,-26,0,8,-16,0,-0.0009732323628226527,0.0003440940097347948,0.0005993937641578207,-2.9744588930037067e-05,0.08104151078610665,1,26,0.08104151078610665,1.6330962353308665
1,-1,0,21,-64,0,22,-52,0,-0.0009732323628226527,0.00041068471201146826,0.0005166456735998123,-4.5901977211372145e-05,0.1250620634405969,2,64,0.1250620634405969,1.4076231770358079
2,-2,0,19,-38,0,21,-54,0,-0.00110046555856185,0.0005990356148273282,0.00048061358643524717,-2.0816357299274692e-05,0.05015475708195489,1,54,0.05015475708195489,1.1579681881681656
2,-3,0,20,-90,0,22,-48,0,-0.0008582495654269768,0.0002860849233059331,0.0005520120089309092,-2.015263319013439e-05,-0.06225703720674932,2,90,0.06225703720674932,1.7053130493078414
3,-4,0,23,-70,0,24,-53,0,-0.0009169301699926427,0.0004108087111024847,0.0005493925036865376,4.3271044796379496e-05,0.12511625663664191,1,70,0.12511625663664191,1.588539906149709
5,-5,0,15,-30,0,16,-37,0,-0.0010926720791252333,0.0006006452274966207,0.0005292012205138501,3.717436888523752e-05,-0.0901942219410333,1,37,0.0901942219410333,1.283973147376153
2,-2,0,10,-21,0,12,-25,0,-0.00110046555856185,0.00057115212962376,0.0005728305361855367,4.351710724744646e-05,0.10483299832904841,1,25,0.10483299832904841,1.3799525390861578
2,-3,0,20,-48,0,22,-71,0,-0.0008582495654269768,0.0005077188783378188,0.0003895305064159221,3.899981932676416e-05,0.12045090443582468,2,71,0.12045090443582468,1.2029139915593403
3,-4,0,21,-62,0,24,-67,0,-0.0009169301699926427,0.000423105274357182,0.00044459112804861234,-4.923376758684845e-05,-0.14231009564618619,1,67,0.14231009564618619,1.2849840147412948
2,-3,0,10,-50,0,12,-23,0,-0.0008582495654269768,0.00026008217931369217,0.0006151954102077007,1.702802409441612e-05,-0.05258391179446596,2,50,0.05258391179446596,1.8997730449705665
5,-5,0,16,-48,0,19,-36,0,-0.0010926720791252333,0.00041552095672549446,0.0006280584540217493,-4.90926683779896e-05,0.11907122521779596,1,48,0.11907122521779596,1.5233168532654537
5,-5,0,18,-42,0,23,-45,0,-0.0010926720791252333,0.0005223943463371374,0.0006068216804026661,3.654394761457014e-05,0.08862091170764008,1,45,0.08862091170764008,1.471572702308284
3,-4,0,22,-50,0,25,-93,0,-0.0009169301699926427,0.0005330268612427049,0.0003420132518622885,-4.189005688764937e-05,0.1210498061192012,2,93,0.1210498061192012,0.9881851884918015
4,1,0,5,-7,0,5,-5,0,-0.001977541414158642,0.0008324475076868119,0.0010926720791252333,-5.242182734659681e-05,0.07023711894185111,1,7,0.07023711894185111,1.4640111318237186
4,-4,0,22,-59,0,24,-46,0,-0.0011164319758063441,0.000462295792361883,0.0006171740511507249,-3.696213229373627e-05,0.08771631923670854,1,59,0.08771631923670854,1.4646399656657443
2,-3,0,17,-69,0,17,-38,0,-0.0008582495654269768,0.0003147940684987271,0.0005445070198913845,1.0515229631348879e-06,0.0032458643139226685,2,69,0.0032458643139226685,1.6807404585224464
1,-1,0,23,-56,0,24,-69,0,-0.0009732323628226527,0.0005046523332736754,0.00043271738596116813,-3.5862643587809134e-05,0.09759571704987217,2,69,0.09759571704987217,1.1773937869370226
1,-1,0,21,-63,0,22,-53,0,-0.0009732323628226527,0.0004167990902071108,0.0005088870028527568,-4.754626976278501e-05,0.12937445019080399,2,63,0.12937445019080399,1.384690146224933
2,-3,0,18,-56,0,18,-56,0,-0.0008582495654269768,0.00040445587345427263,0.00040445587345427263,-4.933781851843152e-05,-0.15223259120001126,2,56,0.15223259120001126,1.2479469693438034
3,-4,0,18,-58,0,21,-48,0,-0.0009169301699926427,0.0003912678869739413,0.0005300236551221081,4.3613721034066076e-06,0.012595103254833843,2,58,0.012595103254833843,1.5305610035314658
4,-4,0,16,-31,0,20,-55,0,-0.0011164319758063441,0.0006180135545208336,0.0004525664937747603,-4.585192751075024e-05,0.10874824926374997,2,55,0.10874824926374997,1.0733588417915336
3,-4,0,24,-51,0,25,-89,0,-0.0009169301699926427,0.0005660301529471872,0.00035537644255047876,4.476425505023254e-06,-0.012926198917908098,2,89,0.012926198917908098,1.0160369244277483
2,-3,0,22,-61,0,24,-65,0,-0.0008582495654269768,0.00044817405886351803,0.0004572058053292426,4.713029876578386e-05,-0.14539605318112017,1,65,0.14539605318112017,1.4103664882191043
2,-2,0,21,-41,0,23,-51,0,-0.00110046555856185,0.0006096759229678303,0.0005454157980143458,5.4626162420326e-05,0.13142421103142524,2,51,0.13142421103142524,1.3122062348207197
2,-3,0,9,-36,0,11,-26,0,-0.0008582495654269768,0.0003237099881961312,0.0005138935879833374,-2.0645989247508145e-05,0.06368436356894101,1,36,0.06368436356894101,1.5851498171024672
3,-4,0,7,-23,0,10,-25,0,-0.0009169301699926427,0.0003854767021700971,0.000489500864525283,-4.1952603297262564e-05,0.12111689315224056,1,25,0.12111689315224056,1.4131858155118142
3,-4,0,22,-93,0,25,-50,0,-0.0009169301699926427,0.00030343212450739546,0.000595543466361986,-1.795457912326132e-05,-0.051833859909842774,2,93,0.051833859909842774,1.719292103376902
2,-3,0,15,-57,0,17,-39,0,-0.0008582495654269768,0.00033615459937828406,0.0005317796622651314,9.684696216438705e-06,0.02986923595696903,2,57,0.02986923595696903,1.6400972171173784
2,-2,0,12,-26,0,14,-32,0,-0.00110046555856185,0.000553968051722274,0.0005368087225506745,-9.688784288901502e-06,-0.023302697115287263,2,32,0.023302697115287263,1.2910898037915943
2,-3,0,11,-40,0,13,-28,0,-0.0008582495654269768,0.00035109241862506924,0.0005587572926575759,5.160014585566832e-05,0.15911315551458974,1,40,0.15911315551458974,1.7229725713507014
2,-3,0,12,-32,0,14,-41,0,-0.0008582495654269768,0.000468863853137639,0.00042704069101558476,3.7654978726246995e-05,0.11606875881305825,1,41,0.11606875881305825,1.3163220459083311
3,-3,0,24,-62,0,25,-48,0,-0.0011282478210415036,0.0004775596397496315,0.0006160023514358977,-3.468582985597453e-05,0.08131726313878178,1,62,0.08131726313878178,1.4441513158890473
