l_a,n_a,l_b,n_b,l_c,n_c,omega_a,omega_b,omega_c,delta,abs_delta_over_omega_a,n_m
1,-6,1,-16,2,-20,-0.00025234878420021,0.00010005036405775381,0.0001393121823523654,-1.2986237790090773e-05,0.051461463669219325,9
1,-6,1,-16,2,-19,-0.00025234878420021,0.00010005036405775381,0.00014613674776618418,-6.16167237627198e-06,0.024417285765020353,9
1,-6,1,-16,2,-18,-0.00025234878420021,0.00010005036405775381,0.00015542391434663602,3.125494204179839e-06,0.012385612294847104,9
1,-6,1,-16,2,-17,-0.00025234878420021,0.00010005036405775381,0.0001654511913622877,1.315277121983154e-05,0.052121397222172926,9
1,-6,1,-16,2,-16,-0.00025234878420021,0.00010005036405775381,0.00017249671507286419,2.019829493040803e-05,0.08004118186827873,9
1,-6,1,-16,2,-15,-0.00025234878420021,0.00010005036405775381,0.0001819548751341122,2.9656454991656034e-05,0.11752168763423493,9
1,-5,1,-16,2,-15,-0.00030881498435276556,0.00010005036405775381,0.0001819548751341122,-2.6809745160899544e-05,0.08681491028386833,9
1,-5,1,-16,2,-14,-0.00030881498435276556,0.00010005036405775381,0.00019644874332665755,-1.2315876968354211e-05,0.03988108606247402,9
1,-5,1,-16,2,-13,-0.00030881498435276556,0.00010005036405775381,0.00021328352758161109,4.5189072865993245e-06,0.014633057058647406,9
1,-5,1,-16,2,-12,-0.00030881498435276556,0.00010005036405775381,0.00022661345866183688,1.7848838366825122e-05,0.057797837770838335,9
1,-4,1,-16,2,-10,-0.0003748425124691666,0.00010005036405775381,0.00026814142169328853,-6.650726718124289e-06,0.01774272260185898,9
1,-4,1,-16,2,-9,-0.0003748425124691666,0.00010005036405775381,0.0003021884453905382,2.739629697912538e-05,0.07308748625832273,9
1,-3,1,-16,2,-8,-0.0004344394724834455,0.00010005036405775381,0.0003326425567156908,-1.746551710000879e-06,0.0040202417612212535,9
1,-3,1,-16,2,-7,-0.0004344394724834455,0.00010005036405775381,0.00036286508921045974,2.8475980784768045e-05,0.06554648596267489,9
1,-2,1,-16,2,-5,-0.0006023269048774995,0.00010005036405775381,0.0005139207856115777,1.1644244791832094e-05,0.01933210138471282,9
1,-1,1,-16,2,-3,-0.000758058289083616,0.00010005036405775381,0.0006883901588102036,3.038223378434141e-05,0.040079020600208966,9
1,1,1,-16,2,-1,-0.0009785032656031902,0.00010005036405775381,0.000894883579030094,1.643067748465757e-05,0.01679164297375034,9
1,3,1,-16,2,1,-0.0012725407985733764,0.00010005036405775381,0.0011992510625692902,2.676062805366747e-05,0.021029288871263183,9
1,4,1,-16,2,2,-0.0014878228371177796,0.00010005036405775381,0.0013846263257445758,-3.146147315450081e-06,0.0021145980804709377,9
1,5,1,-16,2,3,-0.001734103264389586,0.00010005036405775381,0.0016105693803172012,-2.3483520014631106e-05,0.013542169314177167,9
1,6,1,-16,2,4,-0.0019747070189232627,0.00010005036405775381,0.0018458787080848657,-2.8777946780643264e-05,0.014573274164151627,9
1,7,1,-16,2,6,-0.002215705167770865,0.00010005036405775381,0.002122306963237751,6.652159524639812e-06,0.003002276485789078,9
1,8,1,-16,2,7,-0.0024629844882008973,0.00010005036405775381,0.002333641093116966,-2.92930310261774e-05,0.01189330715094137,9
1,-6,1,-15,2,-20,-0.00025234878420021,0.00010578880168925861,0.0001393121823523654,-7.247800158585976e-06,0.028721359532430612,9
1,-6,1,-15,2,-19,-0.00025234878420021,0.00010578880168925861,0.00014613674776618418,-4.232347447671826e-07,0.0016771816282316386,9
1,-6,1,-15,2,-18,-0.00025234878420021,0.00010578880168925861,0.00015542391434663602,8.863931835684637e-06,0.03512571643163582,9
1,-6,1,-15,2,-17,-0.00025234878420021,0.00010578880168925861,0.0001654511913622877,1.8891208851336337e-05,0.07486150135896164,9
1,-6,1,-15,2,-16,-0.00025234878420021,0.00010578880168925861,0.00017249671507286419,2.5936732561912827e-05,0.10278128600506745,9
1,-5,1,-15,2,-16,-0.00030881498435276556,0.00010578880168925861,0.00017249671507286419,-3.052946759064275e-05,0.09886005905648777,9
1,-5,1,-15,2,-15,-0.00030881498435276556,0.00010578880168925861,0.0001819548751341122,-2.1071307529394747e-05,0.06823278855317645,9
1,-5,1,-15,2,-14,-0.00030881498435276556,0.00010578880168925861,0.00019644874332665755,-6.577439336849413e-06,0.02129896433178214,9
1,-5,1,-15,2,-13,-0.00030881498435276556,0.00010578880168925861,0.00021328352758161109,1.0257344918104122e-05,0.033215178789339286,9
1,-5,1,-15,2,-12,-0.00030881498435276556,0.00010578880168925861,0.00022661345866183688,2.358727599832992e-05,0.07637995950153022,9
1,-4,1,-15,2,-11,-0.0003748425124691666,0.00010578880168925861,0.00024159830799367046,-2.7455402786237537e-05,0.07324516796502886,9
1,-4,1,-15,2,-10,-0.0003748425124691666,0.00010578880168925861,0.00026814142169328853,-9.122890866194912e-07,0.0024337930097897667,9
1,-3,1,-15,2,-9,-0.0004344394724834455,0.00010578880168925861,0.0003021884453905382,-2.64622254036487e-05,0.06091119034920809,9
1,-3,1,-15,2,-8,-0.0004344394724834455,0.00010578880168925861,0.0003326425567156908,3.9918859215039184e-06,0.009188589376293452,9
1,-2,1,-15,2,-5,-0.0006023269048774995,0.00010578880168925861,0.0005139207856115777,1.7382682423336838e-05,0.028859216286996357,9
1,1,1,-15,2,-1,-0.0009785032656031902,0.00010578880168925861,0.000894883579030094,2.216911511616253e-05,0.02265614831903148,9
1,4,1,-15,2,2,-0.0014878228371177796,0.00010578880168925861,0.0013846263257445758,2.592290316054879e-06,0.0017423380333888956,9
1,5,1,-15,2,3,-0.001734103264389586,0.00010578880168925861,0.0016105693803172012,-1.7745082383126146e-05,0.010233002121342821,9
1,6,1,-15,2,4,-0.0019747070189232627,0.00010578880168925861,0.0018458787080848657,-2.3039509149138304e-05,0.011667305037332033,9
1,7,1,-15,2,6,-0.002215705167770865,0.00010578880168925861,0.002122306963237751,1.2390597156144555e-05,0.00559216873091931,9
1,8,1,-15,2,7,-0.0024629844882008973,0.00010578880168925861,0.002333641093116966,-2.3554593394672658e-05,0.009563435542331921,9
1,9,1,-15,2,8,-0.00271575402351329,0.00010578880168925861,0.0025823680571360795,-2.7597164687951942e-05,0.010161879334068081,9
1,10,1,-15,2,9,-0.002973321972018305,0.00010578880168925861,0.002837466283292238,-3.006688703680819e-05,0.010112220378339533,9
1,17,1,-15,2,16,-0.004823167543880964,0.00010578880168925861,0.004686172344532099,-3.120639765960727e-05,0.006470104423222467,9
1,-6,1,-14,2,-20,-0.00025234878420021,0.00011436477230035796,0.0001393121823523654,1.3281704525134165e-06,0.005263233015855011,9
1,-6,1,-14,2,-19,-0.00025234878420021,0.00011436477230035796,0.00014613674776618418,8.152735866332156e-06,0.03230741092005377,9
1,-6,1,-14,2,-18,-0.00025234878420021,0.00011436477230035796,0.00015542391434663602,1.743990244678403e-05,0.06911030897992144,9
1,-6,1,-14,2,-17,-0.00025234878420021,0.00011436477230035796,0.0001654511913622877,2.7467179462435675e-05,0.10884609390724705,9
1,-5,1,-14,2,-17,-0.00030881498435276556,0.00011436477230035796,0.0001654511913622877,-2.8999020690119903e-05,0.0939041891082388,9
1,-5,1,-14,2,-16,-0.00030881498435276556,0.00011436477230035796,0.00017249671507286419,-2.1953496979543413e-05,0.07108948105466764,9
1,-5,1,-14,2,-15,-0.00030881498435276556,0.00011436477230035796,0.0001819548751341122,-1.2495336918295409e-05,0.04046221055135632,9
1,-5,1,-14,2,-14,-0.00030881498435276556,0.00011436477230035796,0.00019644874332665755,1.998531274249979e-06,0.006471613670038163,9
1,-5,1,-14,2,-13,-0.00030881498435276556,0.00011436477230035796,0.00021328352758161109,1.883331552920346e-05,0.06098575679115941,9
1,-4,1,-14,2,-11,-0.0003748425124691666,0.00011436477230035796,0.00024159830799367046,-1.88794321751382e-05,0.050366304640248515,9
1,-4,1,-14,2,-10,-0.0003748425124691666,0.00011436477230035796,0.00026814142169328853,7.663681524479847e-06,0.020445070314990585,9
1,-3,1,-14,2,-9,-0.0004344394724834455,0.00011436477230035796,0.0003021884453905382,-1.7886254792549307e-05,0.041170878627357854,9
1,-3,1,-14,2,-8,-0.0004344394724834455,0.00011436477230035796,0.0003326425567156908,1.2567856532603311e-05,0.028928901098143688,9
1,-2,1,-14,2,-5,-0.0006023269048774995,0.00011436477230035796,0.0005139207856115777,2.5958653034436176e-05,0.04309728292764146,9
1,-1,1,-14,2,-4,-0.000758058289083616,0.00011436477230035796,0.0006184286779740842,-2.5264838809173915e-05,0.03332835901011714,9
1,1,1,-14,2,-1,-0.0009785032656031902,0.00011436477230035796,0.000894883579030094,3.074508572726187e-05,0.03142052439478504,9
1,2,1,-14,2,0,-0.0011876060720696538,0.00011436477230035796,0.0010448703139708233,-2.8370985798472368e-05,0.023889222584581392,9
1,4,1,-14,2,2,-0.0014878228371177796,0.00011436477230035796,0.0013846263257445758,1.1168260927154217e-05,0.007506445423831138,9
1,5,1,-14,2,3,-0.001734103264389586,0.00011436477230035796,0.0016105693803172012,-9.169111772026808e-06,0.005287523505847494,9
1,6,1,-14,2,4,-0.0019747070189232627,0.00011436477230035796,0.0018458787080848657,-1.4463538538038966e-05,0.007324397188766472,9
1,7,1,-14,2,6,-0.002215705167770865,0.00011436477230035796,0.002122306963237751,2.0966567767243677e-05,0.009462706533440696,9
1,8,1,-14,2,7,-0.0024629844882008973,0.00011436477230035796,0.002333641093116966,-1.4978622783573536e-05,0.006081492942943691,9
1,9,1,-14,2,8,-0.00271575402351329,0.00011436477230035796,0.0025823680571360795,-1.902119407685282e-05,0.0070040194775245765,9
1,10,1,-14,2,9,-0.002973321972018305,0.00011436477230035796,0.002837466283292238,-2.1490916425709067e-05,0.007227914308627979,9
1,11,1,-14,2,10,-0.003235253388057165,0.00011436477230035796,0.0030974669448516055,-2.3421670905201652e-05,0.00723951669184924,9
1,12,1,-14,2,11,-0.003499927798231137,0.00011436477230035796,0.0033613668070111803,-2.4196218919598795e-05,0.006913348021587063,9
1,13,1,-14,2,12,-0.003765557199999308,0.00011436477230035796,0.003627023623815877,-2.416880388307315e-05,0.006418387133536994,9
1,14,1,-14,2,13,-0.004030932427920738,0.00011436477230035796,0.0038929098475402085,-2.36578080801712e-05,0.005869065905521647,9
1,15,1,-14,2,14,-0.004295690809337045,0.00011436477230035796,0.004158149117255109,-2.317691978157791e-05,0.005395388264723552,9
1,16,1,-14,2,15,-0.00455968102508798,0.00011436477230035796,0.004422542790612594,-2.2773462175027653e-05,0.004994529672081225,9
1,17,1,-14,2,16,-0.004823167543880964,0.00011436477230035796,0.004686172344532099,-2.2630427048507713e-05,0.004692025902608005,9
1,18,1,-14,2,17,-0.005087181893000314,0.00011436477230035796,0.004949603322414242,-2.32137982857138e-05,0.004563194077580502,9
1,19,1,-14,2,18,-0.0053527772990706515,0.00011436477230035796,0.00521391637956139,-2.449614720890364e-05,0.004576343427019962,9
1,20,1,-14,2,19,-0.005620665903572574,0.00011436477230035796,0.0054802146612408995,-2.6086470031316637e-05,0.0046411707222689955,9
1,-6,1,-13,2,-20,-0.00025234878420021,0.00012421068509566594,0.0001393121823523654,1.1174083247821368e-05,0.044280313389407924,9
1,-6,1,-13,2,-19,-0.00025234878420021,0.00012421068509566594,0.00014613674776618418,1.7998648661640107e-05,0.07132449129360668,9
1,-6,1,-13,2,-18,-0.00025234878420021,0.00012421068509566594,0.00015542391434663602,2.728581524209198e-05,0.10812738935347435,9
1,-5,1,-13,2,-18,-0.00030881498435276556,0.00012421068509566594,0.00015542391434663602,-2.9180384910463598e-05,0.09449147997666545,9
1,-5,1,-13,2,-17,-0.00030881498435276556,0.00012421068509566594,0.0001654511913622877,-1.9153107894811952e-05,0.06202130358069987,9
1,-5,1,-13,2,-16,-0.00030881498435276556,0.00012421068509566594,0.00017249671507286419,-1.2107584184235408e-05,0.03920659552712854,9
1,-5,1,-13,2,-15,-0.00030881498435276556,0.00012421068509566594,0.0001819548751341122,-2.649424122987457e-06,0.00857932502381739,9
1,-5,1,-13,2,-14,-0.00030881498435276556,0.00012421068509566594,0.00019644874332665755,1.184444406955793e-05,0.0383544991975771,9
1,-5,1,-13,2,-13,-0.00030881498435276556,0.00012421068509566594,0.00021328352758161109,2.8679228324511466e-05,0.09286864231869853,9
1,-4,1,-13,2,-12,-0.0003748425124691666,0.00012421068509566594,0.00022661345866183688,-2.4018368711663793e-05,0.06407589297555856,9
1,-4,1,-13,2,-11,-0.0003748425124691666,0.00012421068509566594,0.00024159830799367046,-9.033519379830247e-06,0.02409950600406702,9
1,-4,1,-13,2,-10,-0.0003748425124691666,0.00012421068509566594,0.00026814142169328853,1.7509594319787853e-05,0.04671186895117223,9
1,-3,1,-13,2,-9,-0.0004344394724834455,0.00012421068509566594,0.0003021884453905382,-8.040341997241356e-06,0.01850739287403894,9
1,-3,1,-13,2,-8,-0.0004344394724834455,0.00012421068509566594,0.0003326425567156908,2.2413769327911262e-05,0.051592386851462606,9
1,-1,1,-13,2,-4,-0.000758058289083616,0.00012421068509566594,0.0006184286779740842,-1.5418926013865963e-05,0.020340026929202552,9
1,2,1,-13,2,0,-0.0011876060720696538,0.00012421068509566594,0.0010448703139708233,-1.8525073003164416e-05,0.015598668143284729,9
1,4,1,-13,2,2,-0.0014878228371177796,0.00012421068509566594,0.0013846263257445758,2.101417372246217e-05,0.014124110208693239,9
1,5,1,-13,2,3,-0.001734103264389586,0.00012421068509566594,0.0016105693803172012,6.768010232811438e-07,0.00039028876606110396,9
1,6,1,-13,2,4,-0.0019747070189232627,0.00012421068509566594,0.0018458787080848657,-4.617625742731231e-06,0.0023383852381550036,9
1,7,1,-13,2,5,-0.002215705167770865,0.00012421068509566594,0.0020671941991908453,-2.4300283484353716e-05,0.01096729106282732,9
1,7,1,-13,2,6,-0.002215705167770865,0.00012421068509566594,0.002122306963237751,3.0812480562551845e-05,0.01390639919549905,9
1,8,1,-13,2,7,-0.0024629844882008973,0.00012421068509566594,0.002333641093116966,-5.132709988265368e-06,0.0020839392261112408,9
1,9,1,-13,2,8,-0.00271575402351329,0.00012421068509566594,0.0025823680571360795,-9.175281281544653e-06,0.0033785391468093505,9
1,10,1,-13,2,9,-0.002973321972018305,0.00012421068509566594,0.002837466283292238,-1.1645003630400899e-05,0.00391649600682035,9
1,11,1,-13,2,10,-0.003235253388057165,0.00012421068509566594,0.0030974669448516055,-1.3575758109893483e-05,0.00419619624231226,9
1,12,1,-13,2,11,-0.003499927798231137,0.00012421068509566594,0.0033613668070111803,-1.4350306124290627e-05,0.004100172046847158,9
1,13,1,-13,2,12,-0.003765557199999308,0.00012421068509566594,0.003627023623815877,-1.432289108776498e-05,0.0038036578192910233,9
1,14,1,-13,2,13,-0.004030932427920738,0.00012421068509566594,0.0038929098475402085,-1.3811895284863464e-05,0.003426476511785142,9
1,15,1,-13,2,14,-0.004295690809337045,0.00012421068509566594,0.004158149117255109,-1.3331006986270176e-05,0.0031033441599879843,9
1,16,1,-13,2,15,-0.00455968102508798,0.00012421068509566594,0.004422542790612594,-1.2927549379719919e-05,0.002835187222218133,9
1,17,1,-13,2,16,-0.004823167543880964,0.00012421068509566594,0.004686172344532099,-1.2784514253199979e-05,0.0026506469321015773,9
1,18,1,-13,2,17,-0.005087181893000314,0.00012421068509566594,0.004949603322414242,-1.3367885490406066e-05,0.002627758505902757,9
1,19,1,-13,2,18,-0.0053527772990706515,0.00012421068509566594,0.00521391637956139,-1.4650234413595906e-05,0.0027369407683259074,9
1,20,1,-13,2,19,-0.005620665903572574,0.00012421068509566594,0.0054802146612408995,-1.6240557236008903e-05,0.002889436503544211,9
1,-6,1,-12,2,-20,-0.00025234878420021,0.0001317052176195001,0.0001393121823523654,1.8668615771655567e-05,0.07397941634957175,9
1,-6,1,-12,2,-19,-0.00025234878420021,0.0001317052176195001,0.00014613674776618418,2.5493181185474306e-05,0.1010235942537705,9
1,-5,1,-12,2,-19,-0.00030881498435276556,0.0001317052176195001,0.00014613674776618418,-3.097301896708127e-05,0.10029636039843251,9
1,-5,1,-12,2,-18,-0.00030881498435276556,0.0001317052176195001,0.00015542391434663602,-2.16858523866294e-05,0.0702227983919887,9
1,-5,1,-12,2,-17,-0.00030881498435276556,0.0001317052176195001,0.0001654511913622877,-1.1658575370977753e-05,0.03775262199602312,9
1,-5,1,-12,2,-16,-0.00030881498435276556,0.0001317052176195001,0.00017249671507286419,-4.613051660401263e-06,0.014937913942451968,9
1,-5,1,-12,2,-15,-0.00030881498435276556,0.0001317052176195001,0.0001819548751341122,4.845108400846742e-06,0.015689356560859357,9
1,-5,1,-12,2,-14,-0.00030881498435276556,0.0001317052176195001,0.00019644874332665755,1.933897659339213e-05,0.06262318078225385,9
1,-4,1,-12,2,-13,-0.0003748425124691666,0.0001317052176195001,0.00021328352758161109,-2.9853767268055447e-05,0.07964349366725346,9
1,-4,1,-12,2,-12,-0.0003748425124691666,0.0001317052176195001,0.00022661345866183688,-1.652383618782965e-05,0.044082076173760705,9
1,-4,1,-12,2,-11,-0.0003748425124691666,0.0001317052176195001,0.00024159830799367046,-1.5389868559960483e-06,0.004105689202269021,9
1,-4,1,-12,2,-10,-0.0003748425124691666,0.0001317052176195001,0.00026814142169328853,2.5004126843621998e-05,0.06670568575297008,9
1,-3,1,-12,2,-9,-0.0004344394724834455,0.0001317052176195001,0.0003021884453905382,-5.458094734071568e-07,0.0012563533195707834,9
1,-3,1,-12,2,-8,-0.0004344394724834455,0.0001317052176195001,0.0003326425567156908,2.990830185174546e-05,0.06884342640593076,9
1,-1,1,-12,2,-4,-0.000758058289083616,0.0001317052176195001,0.0006184286779740842,-7.924393490031764e-06,0.010453541111741186,9
1,2,1,-12,2,0,-0.0011876060720696538,0.0001317052176195001,0.0010448703139708233,-1.1030540479330326e-05,0.009288046549060906,9
1,4,1,-12,2,2,-0.0014878228371177796,0.0001317052176195001,0.0013846263257445758,2.850870624629626e-05,0.01916135815035849,9
1,5,1,-12,2,3,-0.001734103264389586,0.0001317052176195001,0.0016105693803172012,8.171333547115234e-06,0.004712137803391765,9
1,6,1,-12,2,4,-0.0019747070189232627,0.0001317052176195001,0.0018458787080848657,2.8769067811030766e-06,0.0014568777816325134,9
1,7,1,-12,2,5,-0.002215705167770865,0.0001317052176195001,0.0020671941991908453,-1.680575096051941e-05,0.007584831774990633,9
1,8,1,-12,2,7,-0.0024629844882008973,0.0001317052176195001,0.002333641093116966,2.3618225355689394e-06,0.0009589270849586827,9
1,9,1,-12,2,8,-0.00271575402351329,0.0001317052176195001,0.0025823680571360795,-1.6807487577103451e-06,0.0006188884350932528,9
1,10,1,-12,2,9,-0.002973321972018305,0.0001317052176195001,0.002837466283292238,-4.150471106566592e-06,0.0013959036880722448,9
1,11,1,-12,2,10,-0.003235253388057165,0.0001317052176195001,0.0030974669448516055,-6.081225586059176e-06,0.0018796752082874952,9
1,12,1,-12,2,11,-0.003499927798231137,0.0001317052176195001,0.0033613668070111803,-6.855773600456319e-06,0.001958832866186904,9
1,13,1,-12,2,12,-0.003765557199999308,0.0001317052176195001,0.003627023623815877,-6.828358563930673e-06,0.0018133726833128249,9
1,14,1,-12,2,13,-0.004030932427920738,0.0001317052176195001,0.0038929098475402085,-6.317362761029156e-06,0.0015672212010479718,9
1,15,1,-12,2,14,-0.004295690809337045,0.0001317052176195001,0.004158149117255109,-5.836474462435869e-06,0.0013586812276502305,9
1,16,1,-12,2,15,-0.00455968102508798,0.0001317052176195001,0.004422542790612594,-5.433016855885611e-06,0.0011915344134803335,9
1,17,1,-12,2,16,-0.004823167543880964,0.0001317052176195001,0.004686172344532099,-5.289981729365671e-06,0.0010967858116554426,9
1,18,1,-12,2,17,-0.005087181893000314,0.0001317052176195001,0.004949603322414242,-5.8733529665717585e-06,0.0011545396036758925,9
